arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,7.02,2000,0.0703552,0.04962742,0.04460656,-0.02072778,0.1,0.1671,22.63461178
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,8.06,2000,0.04897843,0.0419439,0.03693777,-0.00703454,0.1,0.1671,22.636517
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,8.101,2000,0.04253884,0.04143449,0.03642107,-0.00110435,0.1,0.1671,22.63857151
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,8.141,2000,0.04175415,0.0397982,0.03475527,-0.00195595,0.1,0.1671,22.63987514
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,8.179,2000,0.03987596,0.03575158,0.03066475,-0.00412438,0.1,0.1671,22.6405396
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,8.216,2000,0.03516977,0.03159294,0.0264516,-0.00357683,0.1,0.1671,22.64096564
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,8.254,2000,0.03191196,0.02888498,0.02368129,-0.00302697,0.1,0.1671,22.64150737
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,8.292,2000,0.02947743,0.02763679,0.02236496,-0.00184064,0.1,0.1671,22.64238013
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,8.332,2000,0.02752709,0.0268119,0.02147098,-0.00071519,0.1,0.1671,22.64364424
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,8.372,2000,0.02545296,0.0239254,0.01845226,-0.00152756,0.15,0.25065,22.64718639
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,8.409,2000,0.02373045,0.02230029,0.01676867,-0.00143016,0.15,0.25065,22.64940954
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,8.479,2000,0.02153218,0.02155533,0.01592555,2.315e-05,0.15,0.25065,22.65428267
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,8.518,2000,0.02099812,0.0219026,0.01619653,0.00090448,0.15,0.25065,22.65842943
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,8.56,2000,0.02025696,0.01953042,0.0137494,-0.00072654,0.15,0.25065,22.66190016
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,8.601,2000,0.0191609,0.01848863,0.01269236,-0.00067226,0.15,0.25065,22.66386111
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,26,26,6656,8.645,2000,0.01721732,0.01679179,0.01101265,-0.00042553,0.15,0.25065,22.66569155
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,30,30,7680,8.688,2000,0.01602651,0.01592695,0.01014366,-9.956e-05,0.2,0.3342,22.66755731
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,34,34,8704,8.732,2000,0.01500584,0.01474258,0.00894107,-0.00026326,0.2,0.3342,22.67235199
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,40,40,10240,8.779,2000,0.01411203,0.0135728,0.00767922,-0.00053923,0.2,0.3342,22.6813504
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,46,46,11776,8.828,2000,0.01277883,0.01238416,0.00642753,-0.00039467,0.25,0.41775,22.68988525
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,54,54,13824,8.879,2000,0.01161086,0.01103463,0.00504733,-0.00057622,0.25,0.41775,22.70118497
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,62,62,15872,8.961,2000,0.01029909,0.01010294,0.00408682,-0.00019614,0.3,0.5013,22.71518989
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,72,72,18432,9.017,2000,0.00939566,0.00908231,0.00312421,-0.00031335,0.35,0.58485,22.73190067
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,83,83,21248,9.082,2000,0.00858429,0.00842533,0.00257597,-0.00015896,0.4,0.6684,22.746867
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,97,97,24832,9.146,2000,0.00796944,0.00778706,0.00222733,-0.00018238,0.45,0.75195,22.75849861
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,112,112,28672,9.211,2000,0.007257,0.00697463,0.00175895,-0.00028237,0.55,0.91905,22.76924236
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,130,130,33280,9.283,2000,0.0065433,0.00631387,0.00154689,-0.00022944,0.65,1.08615,22.78623562
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,150,150,38400,9.359,2000,0.00584197,0.00557755,0.00136833,-0.00026442,0.7,1.1697,22.80607255
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,174,174,44544,9.442,2000,0.00511385,0.00487713,0.00135199,-0.00023673,0.8,1.3368,22.83043188
