arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2000,6000,6000,1536000,23.53,nan,0.00338397,0.00209954,0.00338397,0.00128477,364,364,0,1.00940931,0.99916321,1,1949d6a0f7dfd389,0.95,1.25,1.65,2.75,84.51718903,0.0,22.82836099,13.13819504,13.19724083,13.18852139,0.64624655,1.0063605,1.0100693,1.00912603,1.09092631
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,102,500004,1,4000,6000,12000,3072000,21.939,nan,0.00336259,0.00202968,0.00336259,0.00128838,30,30,0,0.99274862,0.99916321,1,0cf4751c3b3ca1e0,0.95,1.35,1.8,3.05,84.37882996,0.0,22.83109555,13.13884926,13.19972134,13.19009876,0.64669573,1.00641062,1.01025915,1.00924672,1.09168457
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,103,500005,2,6000,6000,18000,4608000,21.814,nan,0.00335531,0.00201587,0.00335531,0.00130802,54,54,0,1.00312746,0.99916321,1,95e271ebb909b569,0.95,1.3,1.75,2.85,84.06710815,0.0,22.8381499,13.14104271,13.20522404,13.19450569,0.64897221,1.00657863,1.01068031,1.00958392,1.09552748
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,104,500006,3,8000,6000,24000,6144000,21.978,nan,0.00336965,0.00202395,0.00336965,0.00134174,54,54,0,1.00457895,0.99916321,1,9ac25a5a27aa15e6,1.05,1.3,1.8,2.9,83.89835358,0.0,22.84389996,13.14251041,13.21003056,13.19810867,0.65054244,1.00669105,1.01104818,1.0098596,1.09817817
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,105,500007,4,10000,6000,30000,7680000,21.901,nan,0.003349,0.00201518,0.003349,0.0013979,30,30,0,1.01127195,0.99916321,1,bf14292649ebd118,0.9,1.2,1.7,2.9,83.65091705,0.0,22.84852751,13.14388371,13.21348667,13.20121098,0.65217257,1.00679624,1.0113127,1.01009698,1.10092999
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,106,500008,5,12000,6000,36000,9216000,21.822,nan,0.00334115,0.00200197,0.00334115,0.00142666,34,34,0,1.00954413,0.99916321,1,2cfe2780ba0dda8b,1.0,1.35,1.8,2.8,83.40783691,0.0,22.85194475,13.14484215,13.21620464,13.20339966,0.65320432,1.00686966,1.01152072,1.01026444,1.10267169
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,107,500009,6,14000,6000,42000,10752000,21.767,nan,0.00334897,0.00200335,0.00334897,0.00146988,34,34,0,1.01022995,0.99916321,1,c2c572b2e58ec64b,1.0,1.3,1.75,2.8,83.33047485,0.0,22.85486052,13.14562225,13.21874905,13.20508575,0.65394861,1.00692941,1.01171546,1.01039346,1.10392811
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,108,500010,7,16000,6000,48000,12288000,21.83,nan,0.00333233,0.00198934,0.00333233,0.00151185,30,30,0,1.00906265,0.99916321,1,2021572ab6638b9d,1.0,1.3,1.75,2.8,83.08100128,0.0,22.85851375,13.14665604,13.2214241,13.2076416,0.65515947,1.0070086,1.0119202,1.01058902,1.10597217
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,109,500011,8,18000,6000,54000,13824000,21.91,nan,0.00334741,0.00201389,0.00334741,0.00151898,26,26,0,0.98553473,0.99916321,1,489e23f51b008fc4,1.05,1.35,1.85,2.95,83.11250305,0.0,22.85959971,13.14685822,13.22278881,13.2079668,0.65489465,1.00702409,1.01202465,1.0106139,1.10552513
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,110,500012,9,20000,6000,60000,15360000,21.868,nan,0.00333339,0.00199762,0.00333339,0.00154685,54,54,0,1.00996423,0.99916321,1,040bcd59dd6721e7,1.0,1.3,1.8,3.05,83.08654785,0.0,22.86345034,13.14788342,13.22628117,13.21007156,0.65575838,1.00710261,1.01229194,1.01077495,1.10698319
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,2000,6000,6000,1536000,16.373,nan,0.0033729,0.00207469,0.0033729,0.00132767,364,364,0,1.01081061,1.00046194,1,57e8b5dd5ea69964,1.0,1.25,1.75,2.7,87.60811615,0.0,22.85194322,13.16789055,13.20473385,13.19328022,0.62476265,1.00656168,1.01065673,1.00995083,1.09952299
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1102,600007,1,4000,6000,12000,3072000,14.542,nan,0.00334679,0.0020293,0.00334679,0.0013547,46,46,0,1.00065351,1.00046194,1,c2107d5e0df6ce0e,0.9,1.2,1.7,2.7,87.39974213,0.0,22.85646464,13.16916084,13.20859241,13.19591999,0.62606752,1.00665878,1.01095206,1.01015291,1.10181943
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1103,600008,2,6000,6000,18000,4608000,14.283,nan,0.00334429,0.00202288,0.00334429,0.00139623,40,40,0,1.01260185,1.00046194,1,da55aa1331a98596,1.0,1.25,1.75,2.7,87.10974884,0.0,22.86242982,13.17098522,13.21292973,13.19997406,0.62850487,1.00679824,1.01128402,1.01046325,1.10610894
warm_all,1,1,0,3e-05,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1104,600009,3,8000,6000,24000,6144000,14.064,nan,0.00333898,0.00199939,0.00333898,0.00143996,34,34,0,1.032004,1.00046194,1,e7178fe9d6f34125,1.0,1.25,1.75,2.55,87.10405731,0.0,22.86498775,13.17164516,13.21530056,13.2013483,0.62901694,1.00684868,1.01146548,1.01056845,1.10701013
