arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,1.111,2000,0.0703552,0.0520497,0.04708751,-0.0183055,0.1,0.1671,22.63898927
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,2.126,2000,0.05076465,0.03767594,0.03263066,-0.01308871,0.1,0.1671,22.63870715
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,2.166,2000,0.038331,0.03325316,0.02807481,-0.00507784,0.1,0.1671,22.63964378
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,2.205,2000,0.03321686,0.03312493,0.02779245,-9.193e-05,0.1,0.1671,22.64273864
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,2.243,2000,0.03306513,0.02465455,0.01918686,-0.00841058,0.15,0.25065,22.64687313
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,2.291,2000,0.02371752,0.0234084,0.01781636,-0.00030912,0.15,0.25065,22.65246354
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.328,2000,0.02311965,0.02686556,0.02117034,0.00374591,0.1,0.1671,22.65751639
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.369,2000,0.02690437,0.02329523,0.01752418,-0.00360914,0.1,0.1671,22.66034637
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.408,2000,0.02267701,0.02202215,0.01620827,-0.00065487,0.15,0.25065,22.66221043
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.448,2000,0.02133609,0.01955448,0.01373967,-0.00178161,0.15,0.25065,22.66547804
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.486,2000,0.01904228,0.01868946,0.01290451,-0.00035282,0.15,0.25065,22.66714722
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.557,2000,0.01867804,0.01743903,0.01169554,-0.00123901,0.15,0.25065,22.66875022
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.597,2000,0.01662214,0.01718257,0.01142587,0.00056043,0.15,0.25065,22.6704417
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.639,2000,0.01603993,0.01496938,0.0091798,-0.00107055,0.2,0.3342,22.67847863
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.682,2000,0.01451348,0.01419016,0.00829432,-0.00032332,0.2,0.3342,22.68841214
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,26,26,6656,2.726,2000,0.01328333,0.01282481,0.0068479,-0.00045852,0.2,0.3342,22.6989912
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,30,30,7680,2.77,2000,0.01199718,0.01161685,0.00564488,-0.00038032,0.25,0.41775,22.70886499
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,34,34,8704,2.814,2000,0.01079094,0.0104911,0.00446858,-0.00029984,0.25,0.41775,22.72033158
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,40,40,10240,2.863,2000,0.0098915,0.00948286,0.00346187,-0.00040863,0.3,0.5013,22.73976799
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,46,46,11776,2.911,2000,0.00894635,0.00869039,0.00276411,-0.00025596,0.4,0.6684,22.75612263
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,54,54,13824,2.963,2000,0.00832403,0.00805302,0.00233195,-0.00027101,0.4,0.6684,22.76935572
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,62,62,15872,3.046,2000,0.00759894,0.00729645,0.00184613,-0.00030249,0.5,0.8355,22.77704224
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,72,72,18432,3.102,2000,0.00691635,0.00655725,0.00151009,-0.00035911,0.6,1.0026,22.78991237
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,83,83,21248,3.16,2000,0.00645056,0.00653385,0.00192844,8.329e-05,0.45,0.75195,22.80792175
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,97,97,24832,3.224,2000,0.00586258,0.00529181,0.00124207,-0.00057077,0.7,1.1697,22.82969832
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,112,112,28672,3.29,2000,0.00517904,0.00473084,0.00124936,-0.0004482,0.8,1.3368,22.85184311
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,130,130,33280,3.361,2000,0.00463759,0.00432003,0.00145953,-0.00031756,0.85,1.42035,22.87582729
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,150,150,38400,3.437,2000,0.00508158,0.00487558,0.00224083,-0.000206,0.55,0.91905,22.88740346
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,174,174,44544,3.52,2000,0.00421327,0.00399672,0.00169402,-0.00021655,0.95,1.58745,22.90464598
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,202,202,51712,3.612,2000,0.00393553,0.00397963,0.00201043,4.41e-05,0.95,1.58745,22.91815828
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,234,234,59904,3.711,2000,0.00412581,0.00395461,0.00197412,-0.0001712,0.85,1.42035,22.92244439
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,271,271,69376,3.851,2000,0.00385933,0.00379552,0.00194282,-6.381e-05,1.05,1.75455,22.93207617
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,314,314,80384,3.982,2000,0.00391438,0.00379401,0.0019234,-0.00012037,1.0,1.671,22.93911885
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,364,364,93184,4.118,2000,0.00378752,0.00375275,0.00198571,-3.477e-05,1.05,1.75455,22.94950263
