arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2000,6000,6000,1536000,28.831,nan,0.00338588,0.00220866,0.00338588,0.00122606,112,112,0,0.99905163,0.99916321,1,1949d6a0f7dfd389,0.95,1.25,1.75,2.8,86.70702362,0.0,22.85191157,13.07664299,13.29716206,13.19355869,0.57163,1.00164573,1.01771691,1.00951146,0.96496639
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,102,500004,1,4000,6000,12000,3072000,22.043,nan,0.00331864,0.00207921,0.00331864,0.00139689,112,112,0,0.99019361,0.99916321,1,0cf4751c3b3ca1e0,0.95,1.3,1.75,2.8,85.4879303,0.0,22.91991637,13.1726017,13.31249142,13.20142174,0.55241925,1.00181869,1.01867669,1.01041982,0.96794632
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,103,500005,2,6000,6000,18000,4608000,22.125,nan,0.003319,0.00203409,0.003319,0.0012588,97,97,0,0.98557556,0.99916321,1,95e271ebb909b569,0.9,1.15,1.65,2.75,84.75028992,0.0,22.80685061,13.00413704,13.29573631,13.18921089,0.55943429,1.00144005,1.01734596,1.00928211,0.95838374
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,104,500006,3,8000,6000,24000,6144000,22.25,nan,0.00329363,0.00198924,0.00329363,0.0014216,112,112,0,1.01393545,0.99916321,1,9ac25a5a27aa15e6,1.05,1.35,1.8,2.85,85.41316223,0.0,22.89226109,13.13558197,13.31032276,13.19225502,0.55840808,1.00178338,1.01862173,1.00994018,0.96209057
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,105,500007,4,10000,6000,30000,7680000,22.237,nan,0.00329474,0.00202429,0.00329474,0.0011556,97,97,0,0.99784774,0.99916321,1,bf14292649ebd118,1.05,1.35,1.9,2.95,87.73144531,0.0,22.82655714,13.05790615,13.28027534,13.18594742,0.55486506,1.00138599,1.01648738,1.00881674,0.9593315
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,106,500008,5,12000,6000,36000,9216000,22.246,nan,0.00327526,0.00201527,0.00327526,0.00113898,112,112,0,0.99868596,0.99916321,1,2cfe2780ba0dda8b,0.95,1.3,1.75,2.75,84.52642059,0.0,22.83427244,13.03919029,13.30674362,13.19152164,0.54575193,1.00183814,1.0185553,1.01001721,0.96770006
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,107,500009,6,14000,6000,42000,10752000,22.153,nan,0.00331616,0.00203278,0.00331616,0.00131712,83,83,0,1.01061952,0.99916321,1,c2c572b2e58ec64b,1.0,1.3,1.8,2.7,86.90272522,0.0,22.81826133,13.07512379,13.26943684,13.16518402,0.5605033,1.00090964,1.0154146,1.00801884,0.95416825
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,108,500010,7,16000,6000,48000,12288000,22.206,nan,0.00328326,0.00199305,0.00328326,0.00150758,97,97,0,0.98674721,0.99916321,1,2021572ab6638b9d,1.05,1.3,1.85,2.9,85.34000397,0.0,22.81728327,13.03941822,13.28216457,13.18610382,0.55924815,1.00149197,1.01695727,1.00910776,0.96133217
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,109,500011,8,18000,6000,54000,13824000,22.224,nan,0.00330013,0.00199021,0.00330013,0.00125687,112,112,0,0.97305375,0.99916321,1,489e23f51b008fc4,1.0,1.3,1.8,2.8,84.85251617,0.0,22.8953878,13.1433382,13.30949402,13.19099522,0.55358589,1.00172918,1.01892359,1.01009801,0.96186431
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,110,500012,9,20000,6000,60000,15360000,22.114,nan,0.00329243,0.00199558,0.00329243,0.00141633,83,83,0,0.98739684,0.99916321,1,040bcd59dd6721e7,0.95,1.25,1.75,2.85,90.31077576,0.0,22.81152603,13.08212757,13.25470257,13.16115761,0.5660814,1.00077632,1.01435423,1.00760254,0.95488443
