arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,1.141,2000,0.0703552,0.49941024,0.49466249,0.42905504,0.0,0.0,22.69080565
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,2.142,2000,0.50067389,0.73078012,0.72548401,0.23010623,0.0,0.0,22.68862322
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,2.185,2000,0.72666711,0.1463699,0.14115776,-0.5802972,0.05,0.08355,22.66230666
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,2.231,2000,0.14558083,0.04822925,0.04312015,-0.09735158,0.1,0.1671,22.65862374
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,2.269,2000,0.04770645,0.12495207,0.11987976,0.07724562,0.05,0.08355,22.66876607
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,2.307,2000,0.12452669,0.05773921,0.05260089,-0.06678749,0.05,0.08355,22.67773001
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.345,2000,0.05773086,0.05411604,0.04886591,-0.00361482,0.05,0.08355,22.69187804
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.383,2000,0.05353123,0.14396293,0.13862288,0.09043171,0.05,0.08355,22.71011027
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.42,2000,0.14601523,0.09629744,0.09094948,-0.04971779,0.05,0.08355,22.72535588
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.46,2000,0.06045054,0.06761831,0.06233238,0.00716777,0.05,0.08355,22.76023221
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.498,2000,0.06778467,0.08598061,0.08066241,0.01819594,0.05,0.08355,22.77592134
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.57,2000,0.06066565,0.02566318,0.02017915,-0.03500247,0.1,0.1671,22.79724679
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.61,2000,0.0397245,0.057563,0.05199496,0.0178385,0.05,0.08355,22.82121294
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.652,2000,0.03542259,0.02695723,0.02144095,-0.00846535,0.1,0.1671,22.86042588
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.695,2000,0.03225672,0.02151278,0.01599878,-0.01074394,0.15,0.25065,22.89093324
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,26,26,6656,2.738,2000,0.02016958,0.02568848,0.02016825,0.0055189,0.1,0.1671,22.92337695
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,30,30,7680,2.783,2000,0.01977966,0.01621555,0.01071613,-0.00356411,0.2,0.3342,22.95893405
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,34,34,8704,2.828,2000,0.01739204,0.01537402,0.00984907,-0.00201802,0.2,0.3342,22.98632468
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,40,40,10240,2.877,2000,0.01457046,0.01416342,0.00857952,-0.00040704,0.2,0.3342,23.01782358
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,46,46,11776,2.926,2000,0.01279538,0.0126633,0.00705197,-0.00013209,0.25,0.41775,23.04640677
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,54,54,13824,2.979,2000,0.01154388,0.01063763,0.00503369,-0.00090625,0.3,0.5013,23.06968952
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,62,62,15872,3.062,2000,0.0099724,0.00976427,0.00416321,-0.00020813,0.3,0.5013,23.08967714
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,72,72,18432,3.119,2000,0.00895278,0.00854475,0.00296817,-0.00040803,0.4,0.6684,23.1126057
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,83,83,21248,3.178,2000,0.00797935,0.00777076,0.00225986,-0.00020858,0.45,0.75195,23.13198027
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,97,97,24832,3.243,2000,0.00729422,0.00708569,0.00169467,-0.00020854,0.5,0.8355,23.14963098
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,112,112,28672,3.31,2000,0.00673179,0.00657792,0.0013475,-0.00015387,0.6,1.0026,23.16087676
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,130,130,33280,3.383,2000,0.00626431,0.00610181,0.00108499,-0.0001625,0.65,1.08615,23.17280081
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,150,150,38400,3.46,2000,0.00580474,0.0056551,0.0008999,-0.00014964,0.75,1.25325,23.18658181
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,174,174,44544,3.545,2000,0.00538202,0.00521634,0.00081023,-0.00016569,0.8,1.3368,23.20436195
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,202,202,51712,3.638,2000,0.00492203,0.00473303,0.00080238,-0.000189,0.8,1.3368,23.22573422
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,234,234,59904,3.738,2000,0.00449469,0.00428754,0.00098062,-0.00020715,0.85,1.42035,23.25428502
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,271,271,69376,3.879,2000,0.00413161,0.00401244,0.00141877,-0.00011917,0.95,1.58745,23.2862626
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,314,314,80384,4.001,2000,0.00471758,0.0039921,0.00151159,-0.00072549,0.9,1.5039,23.30486817
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,364,364,93184,4.137,2000,0.00377403,0.00375346,0.00183392,-2.057e-05,1.05,1.75455,23.33358591
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,422,422,108032,4.289,2000,0.00372579,0.00390635,0.00216262,0.00018056,0.8,1.3368,23.35035105
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,489,489,125184,4.459,2000,0.00369728,0.00364055,0.00193479,-5.673e-05,1.1,1.8381,23.37356282
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,567,567,145152,4.651,2000,0.00377927,0.00368384,0.0019271,-9.543e-05,1.0,1.671,23.40966802
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,657,657,168192,4.867,2000,0.003632,0.00368631,0.00204721,5.432e-05,1.15,1.92165,23.44685314
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,761,761,194816,5.111,2000,0.00363888,0.00363721,0.00208818,-1.67e-06,1.05,1.75455,23.49413974
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,882,882,225792,5.389,2000,0.00362119,0.0037302,0.00217268,0.00010902,0.95,1.58745,23.55852135
warm_all,1,1,0,0.001,0.05,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1023,1023,261888,5.707,2000,0.00355696,0.0036063,0.00209824,4.934e-05,0.95,1.58745,23.63551809
