arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,1,1,256,0.876,2000,0.08510383,0.07832654,0.05822774,-0.00677729,0.05,0.08355,22.63417792
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2,2,512,1.76,2000,0.07807534,0.07153319,0.05146956,-0.00654215,0.05,0.08355,22.63436154
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,3,3,768,1.815,2000,0.07205575,0.06612834,0.04609654,-0.00592741,0.05,0.08355,22.63470471
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,4,4,1024,1.866,2000,0.06634312,0.06201574,0.04201084,-0.00432738,0.1,0.1671,22.63518349
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,5,5,1280,1.916,2000,0.06260189,0.05906344,0.03908086,-0.00353846,0.1,0.1671,22.63577337
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,6,6,1536,1.969,2000,0.0571988,0.05709637,0.0371274,-0.00010243,0.1,0.1671,22.63642431
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,7,7,1792,2.02,2000,0.05805551,0.05584547,0.03588053,-0.00221004,0.1,0.1671,22.63709289
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,8,8,2048,2.071,2000,0.05670992,0.05501096,0.03503846,-0.00169896,0.1,0.1671,22.63773504
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,9,9,2304,2.122,2000,0.05415535,0.05435237,0.03436294,0.00019702,0.1,0.1671,22.63833795
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,11,11,2816,2.176,2000,0.05351514,0.05280494,0.03275051,-0.00071021,0.1,0.1671,22.63932216
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,12,12,3072,2.229,2000,0.05304586,0.05178823,0.03168903,-0.00125763,0.1,0.1671,22.63971185
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,14,14,3584,2.318,2000,0.05101416,0.04945726,0.02925043,-0.00155691,0.1,0.1671,22.64034226
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,16,16,4096,2.372,2000,0.04871144,0.04725755,0.02692131,-0.00145389,0.1,0.1671,22.64090736
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,19,19,4864,2.429,2000,0.045711,0.04485099,0.02429173,-0.00086001,0.1,0.1671,22.64191354
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,22,22,5632,2.485,2000,0.04439747,0.04311128,0.02231395,-0.00128619,0.1,0.1671,22.6433415
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,26,26,6656,2.545,2000,0.04151944,0.04078307,0.01967861,-0.00073636,0.15,0.25065,22.64598923
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,30,30,7680,2.606,2000,0.0396465,0.03895851,0.01758785,-0.00068799,0.15,0.25065,22.64931426
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,34,34,8704,2.665,2000,0.03779448,0.03805163,0.01646378,0.00025715,0.15,0.25065,22.65285625
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,40,40,10240,2.732,2000,0.03736709,0.03670477,0.01488187,-0.00066232,0.15,0.25065,22.65738104
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,46,46,11776,2.798,2000,0.03581374,0.03570861,0.01380905,-0.00010513,0.15,0.25065,22.66093667
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,54,54,13824,2.87,2000,0.03483711,0.03439222,0.01252817,-0.00044488,0.15,0.25065,22.66455376
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,62,62,15872,2.977,2000,0.0332754,0.03328542,0.01153355,1.002e-05,0.2,0.3342,22.66779123
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,72,72,18432,3.055,2000,0.03232991,0.03205201,0.01050217,-0.00027789,0.2,0.3342,22.67325644
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,83,83,21248,3.136,2000,0.03106498,0.03078477,0.00944123,-0.00028021,0.2,0.3342,22.68034007
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,97,97,24832,3.227,2000,0.02973445,0.02913219,0.00817188,-0.00060226,0.25,0.41775,22.69075288
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,112,112,28672,3.321,2000,0.02794463,0.02729435,0.00694046,-0.00065028,0.25,0.41775,22.70370467
warm_all,1,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,130,130,33280,3.424,2000,0.02591922,0.02497054,0.00564551,-0.00094868,0.3,0.5013,22.7231974
