arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,101,500003,0,2000,6000,6000,1536000,16.222,nan,0.03850569,0.04124593,0.03850569,0.00292051,97,97,0,1.23696399,0.99916321,1,1949d6a0f7dfd389,0.3,0.5,0.65,1.5,97.50095367,0.0,23.18359072,12.87789536,13.82059479,13.43416882,0.39109799,0.98642205,1.05777857,1.02792186,0.66021101
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,102,500004,1,4000,6000,12000,3072000,14.155,nan,0.03196093,0.03215139,0.03196093,0.00200278,83,83,0,1.04187214,0.99916321,1,0cf4751c3b3ca1e0,0.35,0.55,0.85,1.6,61.41580582,0.0,24.17639063,12.71284103,14.6378336,14.44111824,0.26356873,0.9737792,1.12032708,1.10496907,0.44492935
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,103,500005,2,6000,6000,18000,4608000,14.138,nan,0.03043277,0.02888268,0.03043277,0.00243448,40,40,0,0.98818892,0.99916321,1,95e271ebb909b569,0.35,0.55,0.95,1.7,55.66483688,0.0,25.46560164,12.63930702,15.51655579,15.74592686,0.21695369,0.96814664,1.18758132,1.20480713,0.36623869
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,104,500006,3,8000,6000,24000,6144000,14.255,nan,0.02936337,0.02679217,0.02936337,0.00181381,46,46,0,1.00849128,0.99916321,1,9ac25a5a27aa15e6,0.4,0.6,0.95,1.8,70.17691803,0.0,26.81283807,12.58295918,16.38253975,17.09322357,0.17754754,0.9638305,1.25386061,1.30789618,0.29971732
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,105,500007,4,10000,6000,30000,7680000,14.258,nan,0.02842462,0.02551159,0.02842462,0.00201791,40,40,0,25.00967789,0.99916321,0,bf14292649ebd118,0.25,0.45,0.65,1.1,54.9630928,0.078125,28.78802978,12.55105782,17.31154633,19.27453804,0.15541297,0.96138692,1.32496343,1.4748005,0.26235204
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,106,500008,5,12000,6000,36000,9216000,14.225,nan,0.02649166,0.02271552,0.02649166,0.00235833,22,22,0,inf,0.99916321,0,2cfe2780ba0dda8b,0.15,0.15,0.15,0.15,44.26548386,0.23046875,30.02175817,12.53969193,17.99877167,20.49604225,0.13623807,0.96051631,1.37756118,1.56826448,0.22998296
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,107,500009,6,14000,6000,42000,10752000,14.112,nan,0.02410531,0.02031638,0.02410531,0.00248539,16,16,0,nan,0.99916321,0,c2c572b2e58ec64b,0.15,0.15,0.2,0.2,41.60895157,0.3515625,31.02010122,12.53758049,18.45906448,21.54767036,0.12882437,0.96035458,1.41279034,1.64873031,0.21746792
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,108,500010,7,16000,6000,48000,12288000,14.098,nan,0.02141087,0.01706552,0.02141087,0.00284034,16,16,0,inf,0.99916321,0,2021572ab6638b9d,0.1,0.1,0.15,0.15,35.06966019,0.4375,31.94456167,12.53388119,18.92908287,22.47291183,0.12205619,0.96007122,1.44876385,1.7195256,0.20604259
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,109,500011,8,18000,6000,54000,13824000,14.121,nan,0.01986429,0.01570616,0.01986429,0.00365471,19,19,0,1168847163883520.0,0.99916321,0,489e23f51b008fc4,0.1,0.1,0.1,0.1,32.45715332,0.48828125,32.9826235,12.53003502,19.47946548,23.48166466,0.1162966,0.95977661,1.49088816,1.79671081,0.19631984
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,0,0,9973,110,500012,9,20000,6000,60000,15360000,14.112,nan,0.01774789,0.01338937,0.01774789,0.0031535,16,16,0,nan,0.99916321,0,040bcd59dd6721e7,0.1,0.1,0.15,0.15,31.98867989,0.55078125,33.92095478,12.53036785,20.02687645,24.34200859,0.10904995,0.95980211,1.53278502,1.86254044,0.18408679
