arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,256,1.107,2000,0.08302845,0.58695245,0.56776184,0.503924,0.0,0.0,22.73517903
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2,2,512,2.145,2000,0.59493631,0.53213924,0.51179248,-0.06279707,0.0,0.0,22.72823846
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,3,3,768,2.183,2000,0.55909449,0.14568819,0.12531425,-0.4134063,0.05,0.08355,22.70644201
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,4,4,1024,2.222,2000,0.14660603,0.07336261,0.05320464,-0.07324342,0.05,0.08355,22.7066542
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,5,5,1280,2.259,2000,0.07348716,0.17739011,0.15733676,0.10390296,0.05,0.08355,22.71777119
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,6,6,1536,2.296,2000,0.18529271,0.090112,0.06989948,-0.09518071,0.05,0.08355,22.72305511
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,7,7,1792,2.334,2000,0.09096505,0.05783175,0.03738664,-0.0331333,0.05,0.08355,22.73253971
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,8,8,2048,2.372,2000,0.05747117,0.13575482,0.1151384,0.07828366,0.05,0.08355,22.74701871
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,9,9,2304,2.409,2000,0.13584335,0.13518175,0.11453689,-0.0006616,0.05,0.08355,22.75833312
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,11,11,2816,2.45,2000,0.10301396,0.04541369,0.02492001,-0.05760027,0.1,0.1671,22.77955572
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,12,12,3072,2.487,2000,0.04536883,0.07890355,0.05843471,0.03353472,0.05,0.08355,22.79320833
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,14,14,3584,2.557,2000,0.08721069,0.06400668,0.04331743,-0.02320401,0.05,0.08355,22.81391992
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,16,16,4096,2.598,2000,0.05272715,0.04122532,0.02021059,-0.01150183,0.1,0.1671,22.83138255
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,19,19,4864,2.639,2000,0.05288149,0.0577669,0.03648584,0.00488541,0.05,0.08355,22.86251473
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,22,22,5632,2.681,2000,0.04841955,0.03558198,0.01431808,-0.01283757,0.15,0.25065,22.89442597
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,26,26,6656,2.724,2000,0.03999202,0.04183881,0.02066855,0.00184678,0.1,0.1671,22.93473526
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,30,30,7680,2.771,2000,0.03741654,0.03394317,0.0128104,-0.00347337,0.15,0.25065,22.96395569
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,34,34,8704,2.818,2000,0.03532251,0.03512146,0.01394481,-0.00020106,0.15,0.25065,22.99140229
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,40,40,10240,2.866,2000,0.03266927,0.03185409,0.01056853,-0.00081518,0.15,0.25065,23.03005146
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,46,46,11776,2.914,2000,0.03086367,0.02942058,0.00818634,-0.00144309,0.2,0.3342,23.05476036
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,54,54,13824,2.969,2000,0.0286388,0.0277757,0.00689236,-0.00086311,0.2,0.3342,23.08527658
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,62,62,15872,3.059,2000,0.02677888,0.02595646,0.00542136,-0.00082242,0.25,0.41775,23.10752344
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,72,72,18432,3.116,2000,0.02483831,0.02368876,0.00383634,-0.00114955,0.35,0.58485,23.13908533
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,83,83,21248,3.174,2000,0.0225524,0.02156472,0.00279897,-0.00098768,0.4,0.6684,23.17231471
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,97,97,24832,3.238,2000,0.02040198,0.01931132,0.00254683,-0.00109066,0.5,0.8355,23.21362917
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,112,112,28672,3.304,2000,0.01821133,0.01718356,0.00332171,-0.00102777,0.6,1.0026,23.25344506
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,130,130,33280,3.375,2000,0.01612154,0.01549327,0.00565949,-0.00062827,0.7,1.1697,23.30158423
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,150,150,38400,3.45,2000,0.01491425,0.01478076,0.00785009,-0.00013349,0.75,1.25325,23.33901442
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,174,174,44544,3.534,2000,0.01463128,0.01445753,0.00759926,-0.00017375,0.85,1.42035,23.35436446
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,202,202,51712,3.625,2000,0.01432785,0.01448538,0.00784683,0.00015753,0.8,1.3368,23.37692786
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,234,234,59904,3.725,2000,0.01418669,0.01405156,0.00776046,-0.00013513,0.85,1.42035,23.40423387
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,271,271,69376,3.865,2000,0.01391573,0.01455356,0.00840854,0.00063783,0.7,1.1697,23.43311915
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,314,314,80384,3.986,2000,0.01377629,0.01380689,0.00792282,3.06e-05,0.85,1.42035,23.46757295
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,364,364,93184,4.122,2000,0.01368751,0.01389469,0.00808788,0.00020718,0.8,1.3368,23.50801316
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,422,422,108032,4.281,2000,0.01349277,0.01341693,0.00776294,-7.585e-05,0.85,1.42035,23.55116726
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,489,489,125184,4.451,2000,0.01331152,0.01345174,0.00811865,0.00014022,0.85,1.42035,23.59693146
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,567,567,145152,4.642,2000,0.01336195,0.01338987,0.00760009,2.792e-05,0.95,1.58745,23.65611855
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,657,657,168192,4.857,2000,0.01320592,0.01334221,0.00784252,0.00013629,0.85,1.42035,23.73150925
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,761,761,194816,5.1,2000,0.01306265,0.01346048,0.00823774,0.00039783,0.8,1.3368,23.81597173
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,882,882,225792,5.377,2000,0.01294693,0.01346746,0.0082916,0.00052052,0.9,1.5039,23.91440354
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1023,1023,261888,5.702,2000,0.01299727,0.0136156,0.00856255,0.00061832,0.9,1.5039,24.05670261
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1185,1185,303360,6.095,2000,0.01282757,0.01352176,0.00849768,0.00069419,0.85,1.42035,24.21791953
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1373,1373,351488,6.506,2000,0.0127487,0.01326583,0.00845358,0.00051713,0.9,1.5039,24.4257847
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1592,1592,407552,6.978,2000,0.01261143,0.01327225,0.00839855,0.00066083,0.85,1.42035,24.67417925
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1844,1844,472064,7.525,2000,0.01251945,0.01345031,0.00848572,0.00093086,0.9,1.5039,25.02453658
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2137,2137,547072,8.145,2000,0.01236164,0.0135889,0.00887067,0.00122726,0.9,1.5039,25.50427021
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2477,2477,634112,8.859,2000,0.01220669,0.0135922,0.0092174,0.00138551,0.85,1.42035,26.25746243
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2871,2871,734976,9.684,2000,0.01185062,0.01399162,0.00965517,0.002141,0.85,1.42035,27.42608247
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,3327,3327,851712,10.633,2000,0.01117845,0.01496132,0.01112017,0.00378287,0.8,1.3368,29.49214863
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,3855,3855,986880,11.722,2000,0.0097568,0.01816203,0.01564181,0.00840523,0.65,1.08615,33.08683117
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,4468,4468,1143808,12.988,2000,0.00688158,0.024553,0.02393603,0.01767141,0.6,1.0026,38.43591144
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,5177,5177,1325312,14.474,2000,0.0030339,0.03401304,0.03559923,0.03097914,0.5,0.8355,43.65071776
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,6000,6000,1536000,16.154,2000,0.00082924,0.03761305,0.03987413,0.0367838,0.45,0.75195,46.66028279
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2102,700010,1,1,6001,1536256,0.039,4000,0.08577339,0.48259071,0.46339646,0.39681732,0.0,0.0,22.7718266
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2102,700010,1,2,6002,1536512,0.107,4000,0.48323455,0.82705104,0.80608749,0.34381649,0.0,0.0,22.7722209
