arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1,1,256,1.123,2000,0.08163559,0.07564529,0.05572416,-0.0059903,0.05,0.08355,22.59593563
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2,2,512,2.16,2000,0.07374471,0.06976212,0.04985632,-0.0039826,0.05,0.08355,22.59623904
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,3,3,768,2.201,2000,0.06806343,0.06506079,0.04516649,-0.00300264,0.1,0.1671,22.596694
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,4,4,1024,2.239,2000,0.06375728,0.06144891,0.04156138,-0.00230837,0.1,0.1671,22.59727772
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,5,5,1280,2.277,2000,0.05889137,0.05882892,0.03894278,-6.244e-05,0.1,0.1671,22.59795854
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,6,6,1536,2.316,2000,0.05676785,0.05703557,0.03714405,0.00026772,0.1,0.1671,22.59869478
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,7,7,1792,2.354,2000,0.05538204,0.05584131,0.035938,0.00045927,0.1,0.1671,22.59944642
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,8,8,2048,2.392,2000,0.0538152,0.0550098,0.03508705,0.0011946,0.1,0.1671,22.60017836
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,9,9,2304,2.43,2000,0.05419841,0.05428427,0.03433582,8.586e-05,0.1,0.1671,22.60086044
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,11,11,2816,2.47,2000,0.0525138,0.05261753,0.03260108,0.00010373,0.1,0.1671,22.60202106
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,12,12,3072,2.511,2000,0.05098556,0.05160828,0.03154978,0.00062271,0.1,0.1671,22.60251134
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,14,14,3584,2.581,2000,0.0493967,0.04938902,0.02923141,-7.69e-06,0.1,0.1671,22.60334363
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,16,16,4096,2.622,2000,0.04748701,0.04731101,0.02703577,-0.000176,0.1,0.1671,22.60408398
