arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,1,1,256,6.854,2000,0.07299345,0.05003968,0.04507634,-0.02295377,0.05,0.08355,22.64599653
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,2,2,512,7.891,2000,0.04970126,0.04328104,0.03832436,-0.00642022,0.1,0.1671,22.64791592
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,3,3,768,7.935,2000,0.04383475,0.04248615,0.03751988,-0.00134861,0.1,0.1671,22.64985288
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,4,4,1024,7.974,2000,0.04445048,0.04034273,0.03534997,-0.00410775,0.1,0.1671,22.65104047
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,5,5,1280,8.013,2000,0.03899368,0.03654475,0.03151209,-0.00244893,0.1,0.1671,22.65180235
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,6,6,1536,8.054,2000,0.03701679,0.03268849,0.02760569,-0.0043283,0.1,0.1671,22.65233617
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,7,7,1792,8.094,2000,0.033495,0.03008111,0.02493963,-0.00341389,0.1,0.1671,22.65299741
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,8,8,2048,8.133,2000,0.03102762,0.02864318,0.02343669,-0.00238445,0.1,0.1671,22.65399345
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,9,9,2304,8.171,2000,0.02834683,0.02759527,0.02231981,-0.00075156,0.1,0.1671,22.65540928
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,11,11,2816,8.212,2000,0.027005,0.02435759,0.01894346,-0.00264741,0.1,0.1671,22.65934681
