arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2000,6000,6000,1536000,22.695,nan,0.00339713,0.0022113,0.00339713,0.00132816,97,97,0,1.0245589,1.00387371,1,62383f402015b563,0.95,1.25,1.65,2.65,92.54188538,0.0,22.8086829,13.02428627,13.29288769,13.17539215,0.55871415,1.00163635,1.01736645,1.00920516,0.96728293
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4102,900016,1,4000,6000,12000,3072000,14.154,nan,0.00331403,0.00208848,0.00331403,0.00127298,112,112,0,0.99422175,1.00387371,1,ece4628248a25490,1.0,1.25,1.75,2.75,95.67804718,0.0,22.83812756,13.05625629,13.29564381,13.1911993,0.5765056,1.00158734,1.01813325,1.00961427,0.96377772
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4103,900017,2,6000,6000,18000,4608000,14.087,nan,0.00326468,0.00202168,0.00326468,0.00136367,83,83,0,0.97432768,1.00387371,1,c5c9e226e20424a1,1.1,1.4,1.9,2.9,93.83006287,0.0,22.78003806,13.00355148,13.26934624,13.17041016,0.55002671,1.00071271,1.01514349,1.00876718,0.9565117
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4104,900018,3,8000,6000,24000,6144000,14.065,nan,0.00326778,0.00200153,0.00326778,0.00129316,83,83,0,0.98200381,1.00387371,1,c4c13bc1891afbcb,1.05,1.35,1.85,3.1,94.95389557,0.0,22.84200714,13.13367558,13.2539444,13.16337585,0.5677588,1.00106113,1.01468989,1.00799669,0.95719306
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4105,900019,4,10000,6000,30000,7680000,14.074,nan,0.00329724,0.00206335,0.00329724,0.00123058,112,112,0,1.00805342,1.00387371,1,1342c1b71bc75532,1.0,1.25,1.7,2.75,93.77562714,0.0,22.84463275,13.06987953,13.29817295,13.18665409,0.57117814,1.00158129,1.01789733,1.00942901,0.96343585
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4106,900020,5,12000,6000,36000,9216000,14.089,nan,0.00325386,0.0019825,0.00325386,0.00135332,130,130,0,1.02770817,1.00387371,1,c099a0717a9a3ae3,1.1,1.35,1.75,2.75,95.23907471,0.0,22.89717235,13.13749599,13.3198967,13.18900299,0.56325173,1.00222472,1.01937874,1.01037578,0.97261229
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4107,900021,6,14000,6000,42000,10752000,14.067,nan,0.0032909,0.0019679,0.0032909,0.00123486,97,97,0,1.0229286,1.00387371,1,0fc11a4a5c82b238,1.05,1.35,1.75,2.7,94.35131073,0.0,22.80049694,13.00110435,13.29187489,13.18559456,0.54781777,1.00129747,1.01723934,1.00884341,0.95901746
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4108,900022,7,16000,6000,48000,12288000,14.078,nan,0.00322419,0.00196774,0.00322419,0.00124057,112,112,0,0.99386472,1.00387371,1,37e98bdebce65749,1.1,1.4,1.85,3.0,91.85946655,0.0,22.85633923,13.08868122,13.29856682,13.18925571,0.5388146,1.00165657,1.01830904,1.00976313,0.9600277
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4109,900023,8,18000,6000,54000,13824000,14.088,nan,0.00326157,0.00199327,0.00326157,0.00141925,83,83,0,1.02150333,1.00387371,1,a49ddafe9b16ff15,1.1,1.4,1.9,2.85,96.8433609,0.0,22.85242142,13.15683365,13.25261593,13.15967846,0.56738627,1.00046905,1.01416901,1.00757441,0.95278342
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4110,900024,9,20000,6000,60000,15360000,14.089,nan,0.00328754,0.00201048,0.00328754,0.00129783,83,83,0,1.00702834,1.00387371,1,6d6ec7a8ba380252,1.1,1.35,1.85,2.9,92.88623047,0.0,22.80759937,13.06010818,13.25761414,13.17376137,0.55483508,1.0008488,1.01530878,1.00822392,0.9528027
