arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1,1,256,7.652,2000,0.06735086,0.05281995,0.04788563,-0.01453091,0.05,0.08355,22.60189238
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2,2,512,8.663,2000,0.05193022,0.03766045,0.03265333,-0.01426976,0.1,0.1671,22.6015824
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,3,3,768,8.701,2000,0.03698253,0.03336233,0.0282453,-0.00362019,0.1,0.1671,22.60236781
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,4,4,1024,8.739,2000,0.0318567,0.03275645,0.02749937,0.00089975,0.1,0.1671,22.60545378
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,5,5,1280,8.777,2000,0.03093488,0.02613929,0.0207368,-0.00479559,0.15,0.25065,22.60986579
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,6,6,1536,8.817,2000,0.02478415,0.02327594,0.0177349,-0.00150821,0.15,0.25065,22.61577409
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,7,7,1792,8.854,2000,0.02215739,0.02609241,0.02043989,0.00393502,0.1,0.1671,22.62161961
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,8,8,2048,8.891,2000,0.02506055,0.02476388,0.01903471,-0.00029667,0.15,0.25065,22.62516357
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,9,9,2304,8.929,2000,0.02437553,0.02231631,0.01654766,-0.00205922,0.15,0.25065,22.62700735
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,11,11,2816,8.969,2000,0.02073222,0.02052904,0.0147597,-0.00020319,0.15,0.25065,22.6297552
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,12,12,3072,9.007,2000,0.01975171,0.01910823,0.01335893,-0.00064348,0.15,0.25065,22.63160302
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,14,14,3584,9.077,2000,0.0183321,0.01856069,0.01283742,0.00022859,0.15,0.25065,22.63509374
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,16,16,4096,9.116,2000,0.01718046,0.0168718,0.01114398,-0.00030866,0.2,0.3342,22.63773321
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,19,19,4864,9.158,2000,0.01626559,0.01500185,0.00921597,-0.00126374,0.2,0.3342,22.64620074
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,22,22,5632,9.2,2000,0.01440435,0.01437324,0.00849288,-3.111e-05,0.2,0.3342,22.65743202
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,26,26,6656,9.244,2000,0.01341988,0.01345058,0.0074612,3.07e-05,0.2,0.3342,22.66898515
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,30,30,7680,9.288,2000,0.01193638,0.01182653,0.00585383,-0.00010986,0.25,0.41775,22.67866031
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,34,34,8704,9.332,2000,0.01089853,0.01083369,0.00476703,-6.485e-05,0.25,0.41775,22.69063153
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,40,40,10240,9.38,2000,0.01001335,0.00980699,0.00375095,-0.00020636,0.3,0.5013,22.70826041
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,46,46,11776,9.428,2000,0.00909548,0.00919677,0.00321556,0.0001013,0.35,0.58485,22.72436016
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,54,54,13824,9.49,2000,0.00846285,0.00819471,0.00239726,-0.00026814,0.4,0.6684,22.73985177
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,62,62,15872,9.571,2000,0.00787261,0.00796469,0.00243797,9.208e-05,0.4,0.6684,22.7496509
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,72,72,18432,9.627,2000,0.00722113,0.00686052,0.00170268,-0.0003606,0.55,0.91905,22.76282985
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,83,83,21248,9.685,2000,0.00636892,0.00606774,0.00138029,-0.00030118,0.65,1.08615,22.78230568
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,97,97,24832,9.749,2000,0.00572156,0.00537828,0.00132816,-0.00034328,0.75,1.25325,22.8086829
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,112,112,28672,9.814,2000,0.00558953,0.00492346,0.00141153,-0.00066607,0.65,1.08615,22.82969576
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,130,130,33280,9.885,2000,0.00482012,0.00449251,0.0014996,-0.00032762,0.9,1.5039,22.85357888
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,150,150,38400,9.96,2000,0.00432052,0.00417815,0.00166712,-0.00014237,1.05,1.75455,22.87387979
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,174,174,44544,10.043,2000,0.00454578,0.00434889,0.00204577,-0.00019689,1.0,1.671,22.88433563
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,202,202,51712,10.134,2000,0.00405762,0.004011,0.0018986,-4.662e-05,1.05,1.75455,22.8979796
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,234,234,59904,10.233,2000,0.00394186,0.00396115,0.00203975,1.929e-05,1.0,1.671,22.90808401
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,271,271,69376,10.372,2000,0.00390013,0.00380465,0.00192799,-9.548e-05,1.05,1.75455,22.91546061
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,314,314,80384,10.493,2000,0.00383397,0.0037171,0.00189485,-0.00011687,1.05,1.75455,22.92420853
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,364,364,93184,10.628,2000,0.00376536,0.00402527,0.00230961,0.00025991,0.8,1.3368,22.935233
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,422,422,108032,10.78,2000,0.00376934,0.00375655,0.00200775,-1.279e-05,1.1,1.8381,22.94650872
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,489,489,125184,10.952,2000,0.00369338,0.00363113,0.00197342,-6.225e-05,1.25,2.08875,22.9616294
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,567,567,145152,11.148,2000,0.00367677,0.00376294,0.00207005,8.617e-05,1.0,1.671,22.97587211
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,657,657,168192,11.363,2000,0.00361681,0.00359838,0.00199303,-1.843e-05,1.2,2.0052,22.99637691
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,761,761,194816,11.606,2000,0.00356094,0.00355664,0.00198314,-4.3e-06,1.35,2.25585,23.01707414
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,882,882,225792,11.882,2000,0.00356441,0.00355052,0.0018942,-1.388e-05,1.1,1.8381,23.0421172
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1023,1023,261888,12.199,2000,0.0034624,0.00375843,0.00223003,0.00029603,1.05,1.75455,23.07433891
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1185,1185,303360,12.591,2000,0.00347078,0.0036265,0.00216785,0.00015572,1.1,1.8381,23.11404532
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1373,1373,351488,13.005,2000,0.00341458,0.00346808,0.0020144,5.35e-05,1.35,2.25585,23.15671374
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1592,1592,407552,13.477,2000,0.00338047,0.00351638,0.00204907,0.0001359,1.3,2.1723,23.20854738
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1844,1844,472064,14.022,2000,0.00334815,0.0034282,0.00204322,8.005e-05,1.05,1.75455,23.27204942
cold,0,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2137,2137,547072,14.642,2000,0.00331262,0.00340486,0.00201671,9.224e-05,1.25,2.08875,23.34281076
