arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2000,6000,6000,1536000,18.153,nan,0.01316451,0.00826836,0.01316451,0.00433365,174,174,0,0.99243236,0.99980885,1,26f522d43aa6a746,0.7,0.95,1.4,2.35,95.24983978,0.0,22.81957356,13.19926643,13.16000462,13.15072823,0.62042642,1.0046427,1.0073418,1.00667148,1.07174108
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2102,700010,1,4000,6000,12000,3072000,18.298,nan,0.01307686,0.00817824,0.01307686,0.0042868,174,174,0,0.98595887,0.99980885,1,b2fafafd1c662c64,0.75,0.95,1.45,2.35,96.5345993,0.0,22.85818698,13.26488781,13.15743828,13.15508842,0.60409445,1.00466657,1.0073108,1.00666514,1.07255969
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2103,700011,2,6000,6000,18000,4608000,19.297,nan,0.01300162,0.00812353,0.01300162,0.00404909,174,174,0,1.00030839,0.99980885,1,c9884d97e0c6b7f7,0.75,0.95,1.35,2.45,96.57230377,0.0,22.72465225,13.04698563,13.15411663,13.14474869,0.60891992,1.00444877,1.00682201,1.00650429,1.06749617
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2104,700012,3,8000,6000,24000,6144000,20.176,nan,0.01304465,0.00819001,0.01304465,0.00412797,174,174,0,0.97134107,0.99980885,1,1a5218bce0628d09,0.75,0.95,1.45,2.5,96.13926697,0.0,22.74532997,13.07036972,13.15289879,13.15726662,0.63486958,1.00463243,1.00713217,1.00653661,1.06672884
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2105,700013,4,10000,6000,30000,7680000,21.34,nan,0.01299425,0.0080535,0.01299425,0.0041258,174,174,0,0.97468364,0.99980885,1,9baed7d09f367bfb,0.75,0.95,1.4,2.5,96.60919952,0.0,22.79534337,13.14888382,13.15706539,13.16217995,0.61901766,1.00449398,1.00733278,1.006913,1.07313015
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2106,700014,5,12000,6000,36000,9216000,21.005,nan,0.01299106,0.00807825,0.01299106,0.00397788,174,174,0,0.99981499,0.99980885,1,64dc93271597c24b,0.7,0.95,1.35,2.3,95.48107147,0.0,22.79517507,13.15531731,13.1594677,13.15312862,0.61745465,1.00465587,1.00729673,1.00684472,1.07041398
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2107,700015,6,14000,6000,42000,10752000,21.094,nan,0.01296495,0.00802513,0.01296495,0.00423759,174,174,0,0.97791362,0.99980885,1,e1ed9f4f3adf0fc1,0.75,0.95,1.4,2.5,94.7434082,0.0,22.76452934,13.10775471,13.15775204,13.14948082,0.61259955,1.00457775,1.00720488,1.00660951,1.07066446
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2108,700016,7,16000,6000,48000,12288000,21.334,nan,0.01302884,0.00804941,0.01302884,0.00432194,174,174,0,0.99881053,0.99980885,1,9d9558d80bdff8b8,0.65,0.85,1.3,2.1,92.66304779,0.0,22.74855372,13.07397461,13.15724754,13.15585709,0.61493552,1.00474424,1.00739395,1.00689282,1.07659865
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2109,700017,8,18000,6000,54000,13824000,21.265,nan,0.01298875,0.00802842,0.01298875,0.00431829,174,174,0,1.00520122,0.99980885,1,49636b64e3f0ad84,0.75,1.0,1.45,2.35,94.90704346,0.0,22.80831174,13.16251945,13.16186333,13.16583157,0.62721533,1.00463078,1.00776436,1.00721248,1.07549412
cold,0,1,0,3e-05,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2110,700018,9,20000,6000,60000,15360000,21.504,nan,0.01308202,0.00806646,0.01308202,0.00413674,174,174,0,1.01502168,0.99980885,1,27201173ab27edd2,0.65,0.85,1.3,2.15,95.84416962,0.0,22.75790878,13.08154392,13.16200447,13.16000557,0.60951817,1.00506806,1.00760484,1.00718475,1.07750124
