arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1,1,256,0.952,2000,0.07282624,0.0529792,0.04797048,-0.01984704,0.05,0.08355,22.68540005
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2,2,512,1.924,2000,0.05050777,0.04389342,0.03889411,-0.00661435,0.1,0.1671,22.6872694
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,3,3,768,1.979,2000,0.04177419,0.04218155,0.03717405,0.00040735,0.1,0.1671,22.68953418
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,4,4,1024,2.03,2000,0.04168221,0.04091066,0.03587671,-0.00077155,0.1,0.1671,22.69109942
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,5,5,1280,2.081,2000,0.04008226,0.03768569,0.03261313,-0.00239657,0.1,0.1671,22.69195548
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,6,6,1536,2.132,2000,0.03513687,0.0340073,0.02888613,-0.00112957,0.1,0.1671,22.69252541
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,7,7,1792,2.183,2000,0.03224159,0.03107866,0.02590096,-0.00116293,0.1,0.1671,22.69305987
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,8,8,2048,2.235,2000,0.02998293,0.02927089,0.0240312,-0.00071204,0.1,0.1671,22.69378939
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,9,9,2304,2.287,2000,0.0278531,0.02817951,0.02287399,0.00032641,0.1,0.1671,22.69481275
warm_all,1,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,11,11,2816,2.341,2000,0.02646696,0.02569147,0.02025268,-0.0007755,0.1,0.1671,22.69787235
