arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1,1,256,1.115,2000,0.08735096,0.06471917,0.04491143,-0.02263179,0.05,0.08355,22.68963672
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2,2,512,2.128,2000,0.06213268,0.05572592,0.03569225,-0.00640676,0.1,0.1671,22.69073781
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,3,3,768,2.172,2000,0.05327328,0.04952163,0.02904251,-0.00375165,0.1,0.1671,22.69160698
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,4,4,1024,2.21,2000,0.04944034,0.05003115,0.02903645,0.00059082,0.1,0.1671,22.69409842
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,5,5,1280,2.249,2000,0.04739033,0.04447626,0.02301273,-0.00291407,0.1,0.1671,22.69748645
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,6,6,1536,2.287,2000,0.04253235,0.04075105,0.01887314,-0.0017813,0.1,0.1671,22.70213504
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,7,7,1792,2.325,2000,0.03960527,0.04280848,0.02058654,0.00320322,0.1,0.1671,22.70697174
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,8,8,2048,2.363,2000,0.04210709,0.04131559,0.01890004,-0.0007915,0.1,0.1671,22.71007379
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,9,9,2304,2.401,2000,0.04018835,0.03981585,0.01733792,-0.0003725,0.1,0.1671,22.71193024
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,11,11,2816,2.442,2000,0.03876868,0.03717632,0.01484169,-0.00159235,0.15,0.25065,22.71493545
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,12,12,3072,2.48,2000,0.03520977,0.03633352,0.01416276,0.00112374,0.15,0.25065,22.71652164
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,14,14,3584,2.551,2000,0.03501905,0.03596401,0.01412075,0.00094496,0.15,0.25065,22.71858014
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,16,16,4096,2.591,2000,0.03349884,0.03425331,0.01258975,0.00075448,0.15,0.25065,22.72027569
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,19,19,4864,2.633,2000,0.03313026,0.03274299,0.01139151,-0.00038727,0.2,0.3342,22.72784184
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,22,22,5632,2.676,2000,0.03173743,0.03148145,0.01028273,-0.00025598,0.2,0.3342,22.7374794
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,26,26,6656,2.72,2000,0.03003723,0.03020307,0.00922212,0.00016584,0.2,0.3342,22.75157605
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,30,30,7680,2.764,2000,0.02848218,0.02748509,0.00718919,-0.00099708,0.25,0.41775,22.76403176
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,34,34,8704,2.809,2000,0.02626461,0.02598383,0.00638238,-0.00028078,0.25,0.41775,22.78004819
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,40,40,10240,2.857,2000,0.02404343,0.02316342,0.00514351,-0.00088001,0.35,0.58485,22.81252882
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,46,46,11776,2.905,2000,0.02155099,0.02038899,0.00469212,-0.00116201,0.45,0.75195,22.84883292
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,54,54,13824,2.957,2000,0.01914031,0.01897102,0.00679332,-0.00016929,0.45,0.75195,22.89294832
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,62,62,15872,3.039,2000,0.01807871,0.01749523,0.00808683,-0.00058347,0.45,0.75195,22.91693631
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,72,72,18432,3.094,2000,0.01619307,0.01619695,0.00878947,3.88e-06,0.7,1.1697,22.93506313
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,83,83,21248,3.151,2000,0.0161684,0.01581842,0.00897948,-0.00034997,0.75,1.25325,22.94570048
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,97,97,24832,3.215,2000,0.01535891,0.01572513,0.00882654,0.00036622,0.65,1.08615,22.95182408
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,112,112,28672,3.28,2000,0.0147489,0.01506694,0.00837072,0.00031805,0.85,1.42035,22.96073287
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,130,130,33280,3.352,2000,0.01463751,0.0151306,0.00867234,0.00049309,0.8,1.3368,22.96943663
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,150,150,38400,3.427,2000,0.0146144,0.01478908,0.00841526,0.00017467,0.8,1.3368,22.97701746
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,174,174,44544,3.51,2000,0.01449338,0.0146247,0.00830346,0.00013132,0.75,1.25325,22.98835037
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,202,202,51712,3.602,2000,0.01420843,0.01457784,0.00833591,0.00036942,0.8,1.3368,23.00167572
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,234,234,59904,3.701,2000,0.01407328,0.01450931,0.0084356,0.00043603,0.7,1.1697,23.0162122
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,271,271,69376,3.841,2000,0.01391131,0.01440213,0.00846902,0.00049081,0.8,1.3368,23.03147745
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,314,314,80384,3.962,2000,0.01393296,0.01454414,0.00853877,0.00061118,0.85,1.42035,23.04867546
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,364,364,93184,4.1,2000,0.01365907,0.01425889,0.00869216,0.00059981,0.8,1.3368,23.0737297
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,422,422,108032,4.252,2000,0.01357578,0.0138693,0.00845407,0.00029351,0.8,1.3368,23.09829491
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,489,489,125184,4.421,2000,0.01333681,0.0137659,0.00841272,0.00042909,0.9,1.5039,23.12375433
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,567,567,145152,4.613,2000,0.01334783,0.0136102,0.00842431,0.00026238,0.85,1.42035,23.1523665
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,657,657,168192,4.828,2000,0.01317697,0.01375456,0.00850731,0.00057759,0.9,1.5039,23.1806582
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,761,761,194816,5.071,2000,0.01321711,0.01345858,0.00832451,0.00024147,0.9,1.5039,23.21915286
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,882,882,225792,5.349,2000,0.01305055,0.01342612,0.00835933,0.00037557,0.95,1.58745,23.25843312
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1023,1023,261888,5.666,2000,0.01299847,0.01341178,0.00839683,0.00041331,0.95,1.58745,23.30265845
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1185,1185,303360,6.055,2000,0.01291275,0.0133743,0.00839489,0.00046155,0.9,1.5039,23.35429691
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1373,1373,351488,6.466,2000,0.0128442,0.01328722,0.00853589,0.00044302,0.95,1.58745,23.41846964
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1592,1592,407552,6.94,2000,0.01280052,0.01323643,0.00844012,0.00043592,0.95,1.58745,23.49972157
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1844,1844,472064,7.479,2000,0.01274836,0.013229,0.00835396,0.00048063,0.9,1.5039,23.60231227
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2137,2137,547072,8.1,2000,0.01264172,0.01332221,0.00850454,0.00068049,0.9,1.5039,23.72565978
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2477,2477,634112,8.815,2000,0.01261087,0.01344022,0.00865003,0.00082935,0.8,1.3368,23.88782812
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2871,2871,734976,9.639,2000,0.01251681,0.01325202,0.00867891,0.0007352,0.9,1.5039,24.10651482
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,3327,3327,851712,10.586,2000,0.0124311,0.01337898,0.00898779,0.00094788,0.9,1.5039,24.40452578
warm_all,1,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,3855,3855,986880,11.677,2000,0.01230854,0.01349341,0.00914609,0.00118487,0.9,1.5039,24.84917719
