arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2000,6000,6000,1536000,16.25,nan,0.03769144,0.03983615,0.03769144,0.00299498,83,83,0,0.96687514,1.00387371,1,62383f402015b563,0.3,0.5,0.8,1.6,101.59027863,0.0,23.090727,12.83560181,13.76455307,13.37232113,0.38354433,0.98712552,1.05346519,1.02428947,0.66401733
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4102,900016,1,4000,6000,12000,3072000,14.143,nan,0.03283343,0.03299537,0.03283343,0.00210008,72,72,0,0.99758738,1.00387371,1,ece4628248a25490,0.35,0.5,0.9,1.8,97.24571991,0.0,24.12243234,12.75645161,14.84972858,14.09141064,0.28703973,0.98103845,1.13651872,1.0793701,0.49694218
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4103,900017,2,6000,6000,18000,4608000,14.123,nan,0.03191874,0.03086385,0.03191874,0.00198594,54,54,0,0.98040026,1.00387371,1,c5c9e226e20424a1,0.35,0.55,0.95,1.7,88.34763336,0.0,25.54335811,12.65956974,16.11810112,15.24297142,0.23890555,0.97358772,1.23359316,1.16757704,0.4136091
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4104,900018,3,8000,6000,24000,6144000,14.122,nan,0.02930883,0.02735329,0.02930883,0.00217597,40,40,0,0.9603734,1.00387371,1,c4c13bc1891afbcb,0.35,0.55,0.9,1.7,103.46585846,0.0,26.79217408,12.58749008,16.99614334,16.44572067,0.21229318,0.96804441,1.30079381,1.25970491,0.367536
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4105,900019,4,10000,6000,30000,7680000,14.079,nan,0.02944006,0.02727431,0.02944006,0.00274633,40,40,0,1.7903949,1.00387371,1,1342c1b71bc75532,0.3,0.45,0.55,0.9,72.71443939,0.00195312,28.36110586,12.54152489,17.84461784,18.12734222,0.17764255,0.96450945,1.3657315,1.38851331,0.30754655
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4106,900020,5,12000,6000,36000,9216000,14.122,nan,0.02821127,0.02490092,0.02821127,0.00210936,34,34,0,12700.5546875,1.00387371,0,c099a0717a9a3ae3,0.25,0.35,0.4,0.4,75.13004303,0.01953125,30.03022827,12.52463722,18.8533268,19.73516846,0.15253545,0.9632107,1.44293269,1.51166915,0.26407948
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4107,900021,6,14000,6000,42000,10752000,14.113,nan,0.0260951,0.02263438,0.0260951,0.00283964,26,26,0,24.73506546,1.00387371,0,0fc11a4a5c82b238,0.2,0.2,0.2,0.25,61.15469742,0.11523438,32.11561968,12.51754856,19.4585228,22.27265167,0.13741763,0.96266554,1.48925115,1.70603461,0.2379065
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4108,900022,7,16000,6000,48000,12288000,14.085,nan,0.02384534,0.02011787,0.02384534,0.00321117,5,5,0,144.18737793,1.00387371,0,37e98bdebce65749,0.1,0.1,0.1,0.15,62.24612808,0.12890625,32.48270472,12.5179081,19.5774765,22.6965313,0.13402799,0.96269319,1.49835523,1.73850283,0.23203813
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4109,900023,8,18000,6000,54000,13824000,14.113,nan,0.02166037,0.01783416,0.02166037,0.00336229,12,12,0,5727221.5,1.00387371,0,a49ddafe9b16ff15,0.1,0.1,0.1,0.1,55.89762497,0.2109375,33.45895016,12.5163002,19.96496582,23.753479,0.12629323,0.96256954,1.52801158,1.81946262,0.2186472
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4110,900024,9,20000,6000,60000,15360000,14.063,nan,0.01931768,0.0150261,0.01931768,0.00335843,9,9,0,nan,1.00387371,0,6d6ec7a8ba380252,0.15,0.15,0.15,0.2,56.64092255,0.22851562,34.16490413,12.51898575,20.36597443,24.40750122,0.12899479,0.96277607,1.55870264,1.86955924,0.22332432
