arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1,1,256,5.324,2000,0.06735086,0.04882708,0.04387347,-0.01852378,0.1,0.1671,22.59667186
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2,2,512,6.368,2000,0.04711147,0.04196155,0.03700498,-0.00514992,0.1,0.1671,22.59888771
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,3,3,768,6.406,2000,0.04071275,0.04068184,0.03570503,-3.091e-05,0.1,0.1671,22.60112688
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,4,4,1024,6.443,2000,0.03937313,0.03860133,0.03358955,-0.00077179,0.1,0.1671,22.60270659
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,5,5,1280,6.481,2000,0.03610338,0.03502225,0.02996512,-0.00108113,0.1,0.1671,22.60375603
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,6,6,1536,6.519,2000,0.03365272,0.03142975,0.02631993,-0.00222297,0.1,0.1671,22.60456974
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,7,7,1792,6.559,2000,0.03033007,0.02890642,0.02373837,-0.00142365,0.15,0.25065,22.60546722
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,8,8,2048,6.596,2000,0.0278167,0.0273867,0.02215482,-0.00043,0.15,0.25065,22.60663286
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,9,9,2304,6.634,2000,0.02685881,0.02621785,0.02091931,-0.00064096,0.15,0.25065,22.60819266
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,11,11,2816,6.674,2000,0.02430905,0.02350768,0.01807458,-0.00080137,0.15,0.25065,22.6123415
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,12,12,3072,6.711,2000,0.02256539,0.02235707,0.01685967,-0.00020832,0.15,0.25065,22.61484551
cold,0,1,0,0.0001,0.05,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,14,14,3584,6.78,2000,0.02102228,0.02189742,0.01628521,0.00087514,0.15,0.25065,22.61998677
