arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,1,1,256,0.891,2000,0.08163562,0.06380618,0.0439264,-0.01782943,0.1,0.1671,22.59664662
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2,2,512,1.776,2000,0.06215654,0.05706744,0.03720556,-0.0050891,0.1,0.1671,22.5988734
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,3,3,768,1.832,2000,0.05616943,0.0560118,0.03610309,-0.00015762,0.1,0.1671,22.60109281
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,4,4,1024,1.883,2000,0.05443326,0.05419404,0.03418075,-0.00023922,0.1,0.1671,22.60263725
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,5,5,1280,1.935,2000,0.05136281,0.05086108,0.03070141,-0.00050173,0.1,0.1671,22.6036059
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,6,6,1536,1.986,2000,0.049639,0.04747196,0.02713524,-0.00216704,0.1,0.1671,22.60427549
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,7,7,1792,2.037,2000,0.04669392,0.04513101,0.02459722,-0.00156291,0.1,0.1671,22.60497877
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,8,8,2048,2.089,2000,0.04440388,0.04377202,0.02302209,-0.00063186,0.1,0.1671,22.60590169
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,9,9,2304,2.14,2000,0.04285808,0.04277665,0.02180423,-8.143e-05,0.15,0.25065,22.60719752
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,11,11,2816,2.195,2000,0.04063239,0.04035835,0.01895553,-0.00027404,0.15,0.25065,22.61080407
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,12,12,3072,2.246,2000,0.03954453,0.03927018,0.0176727,-0.00027435,0.15,0.25065,22.61304384
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,14,14,3584,2.336,2000,0.03813257,0.0388096,0.01689212,0.00067703,0.15,0.25065,22.61767022
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,16,16,4096,2.391,2000,0.03762031,0.03856277,0.01645207,0.00094247,0.15,0.25065,22.6213781
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,19,19,4864,2.448,2000,0.03688402,0.03664034,0.01451437,-0.00024368,0.15,0.25065,22.62446183
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,22,22,5632,2.506,2000,0.03545189,0.03530055,0.01335305,-0.00015134,0.15,0.25065,22.62608725
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,26,26,6656,2.566,2000,0.0342608,0.03377641,0.01211415,-0.00048439,0.2,0.3342,22.6283689
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,30,30,7680,2.627,2000,0.03215074,0.03299503,0.01152025,0.00084429,0.2,0.3342,22.6319512
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,34,34,8704,2.687,2000,0.03150581,0.03155563,0.01028309,4.982e-05,0.2,0.3342,22.63843988
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,40,40,10240,2.754,2000,0.03032612,0.0301323,0.00906796,-0.00019382,0.2,0.3342,22.6496402
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,46,46,11776,2.821,2000,0.0288031,0.02848129,0.00785351,-0.00032181,0.25,0.41775,22.66052088
