arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,1,1,256,0.888,2000,0.08793234,0.06494542,0.04511511,-0.02298692,0.05,0.08355,22.64600493
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,2,2,512,1.793,2000,0.06422268,0.05825002,0.03847059,-0.00597266,0.1,0.1671,22.64793046
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,3,3,768,1.844,2000,0.05854195,0.05763021,0.03784629,-0.00091174,0.1,0.1671,22.64985068
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,4,4,1024,1.895,2000,0.05987049,0.05571578,0.03585839,-0.00415471,0.1,0.1671,22.65100042
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,5,5,1280,1.946,2000,0.05399664,0.0521923,0.0322069,-0.00180434,0.1,0.1671,22.6517145
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,6,6,1536,1.997,2000,0.05285144,0.04856933,0.02841492,-0.00428211,0.1,0.1671,22.65215835
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,7,7,1792,2.048,2000,0.05005685,0.04614336,0.02578735,-0.0039135,0.1,0.1671,22.65268743
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,8,8,2048,2.099,2000,0.04765276,0.04484949,0.02426958,-0.00280327,0.1,0.1671,22.65350558
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,9,9,2304,2.15,2000,0.04443019,0.04395307,0.02313762,-0.00047712,0.1,0.1671,22.65470557
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,11,11,2816,2.204,2000,0.04337265,0.04102952,0.01975134,-0.00234313,0.1,0.1671,22.65816317
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,12,12,3072,2.255,2000,0.04047248,0.03946735,0.0179824,-0.00100513,0.1,0.1671,22.6603583
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,14,14,3584,2.343,2000,0.03860323,0.03885831,0.01703389,0.00025509,0.1,0.1671,22.66519277
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,16,16,4096,2.397,2000,0.03912476,0.03888062,0.01682616,-0.00024414,0.1,0.1671,22.66933135
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,19,19,4864,2.455,2000,0.03800219,0.03661223,0.01442382,-0.00138996,0.15,0.25065,22.67301152
cold,0,1,0,0.0001,0.1,512,3,5,4,256,6000,8.0,2633729,1,1,9974,1101,600006,0,22,22,5632,2.511,2000,0.03644725,0.03565284,0.01355126,-0.00079441,0.15,0.25065,22.67560794
