arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2000,6000,6000,1536000,16.65,nan,0.03883532,0.04099157,0.03883532,0.00270853,83,83,0,1.00124764,1.01358283,1,b73efb07dfb4c772,0.25,0.45,0.75,1.4,92.63137054,0.0,23.24229774,12.98787403,13.8029356,13.4487896,0.35855222,0.98740102,1.05656735,1.02960218,0.64871483
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3102,800013,1,4000,6000,12000,3072000,14.519,nan,0.02483292,0.0239653,0.02483292,0.00294173,83,83,0,1.04888153,1.01358283,1,b181056edf43f5cd,0.45,0.6,0.9,1.65,96.24760437,0.0,23.10281923,12.81061363,13.77310753,13.40852833,0.37591448,0.98578935,1.05449465,1.02623464,0.65237835
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3103,800014,2,6000,6000,18000,4608000,14.555,nan,0.01522399,0.01114504,0.01522399,0.00281084,97,97,0,1.02426445,1.01358283,1,4b6462369cf56370,0.55,0.75,1.15,1.95,96.27565002,0.0,23.14815568,12.85442066,13.80119514,13.41540813,0.39346907,0.98601227,1.05695765,1.02720303,0.66497101
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3104,800015,3,8000,6000,24000,6144000,14.552,nan,0.01379115,0.00920313,0.01379115,0.00281686,83,83,0,1.00594938,1.01358283,1,b0d203e5504facc9,0.65,0.9,1.35,2.2,98.90328217,0.0,23.11600659,12.77850056,13.8086834,13.42551804,0.36798468,0.98568388,1.05707601,1.0284048,0.6480868
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3105,800016,4,10000,6000,30000,7680000,14.515,nan,0.01355914,0.00884446,0.01355914,0.00278763,83,83,0,0.95914423,1.01358283,1,2f68421342c3f500,0.7,0.95,1.4,2.3,96.32823181,0.0,23.18789848,12.90620136,13.79444504,13.44192696,0.36944276,0.98668315,1.05622755,1.02881419,0.65451354
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3106,800017,5,12000,6000,36000,9216000,14.473,nan,0.01330677,0.0089139,0.01330677,0.00269008,83,83,0,0.98359418,1.01358283,1,cb245a7b12bbc21e,0.7,0.95,1.4,2.2,90.65322113,0.0,23.1982876,12.95266819,13.79532909,13.41419029,0.3705782,0.98738673,1.05543167,1.02665577,0.66099448
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3107,800018,6,14000,6000,42000,10752000,14.456,nan,0.01316422,0.00856599,0.01316422,0.00294191,83,83,0,1.00199664,1.01358283,1,eb45d9569c5f4894,0.7,0.95,1.4,2.3,97.14704132,0.0,23.11578786,12.84959698,13.75649071,13.41057968,0.37791789,0.98629847,1.05389267,1.02612179,0.65087624
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3108,800019,7,16000,6000,48000,12288000,14.501,nan,0.01310481,0.00803785,0.01310481,0.00261624,97,97,0,0.99611986,1.01358283,1,ac0eac341daf9acc,0.7,0.9,1.35,2.3,93.73378754,0.0,23.18399536,12.90240002,13.79652023,13.43615246,0.38929564,0.98671771,1.05566245,1.02843551,0.66729258
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3109,800020,8,18000,6000,54000,13824000,14.523,nan,0.01313728,0.0084534,0.01313728,0.00283965,83,83,0,0.99489391,1.01358283,1,cdba8a3a6763a5b9,0.65,0.85,1.3,2.1,91.58305359,0.0,23.07001142,12.78156281,13.75622749,13.39658642,0.39339134,0.98600293,1.05299493,1.0251214,0.65813015
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3110,800021,9,20000,6000,60000,15360000,14.5,nan,0.01307494,0.00828031,0.01307494,0.00254923,97,97,0,1.00520337,1.01358283,1,4deeab067610d38b,0.7,0.9,1.35,2.3,98.12986755,0.0,23.14510002,12.81876469,13.84082031,13.4037962,0.38061476,0.98676063,1.05945121,1.02611378,0.6657921
