arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2000,6000,6000,1536000,16.208,nan,0.03735394,0.03939952,0.03735394,0.00254682,97,97,0,0.98939341,0.99980885,1,26f522d43aa6a746,0.25,0.45,0.75,1.4,92.9983139,0.0,23.21362917,12.96390247,13.79537773,13.42951679,0.38137078,0.98672832,1.05597688,1.02801239,0.65879002
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2102,700010,1,4000,6000,12000,3072000,14.105,nan,0.03216509,0.03201624,0.03216509,0.0018715,83,83,0,0.98873752,0.99980885,1,b2fafafd1c662c64,0.3,0.5,0.85,1.7,75.81760406,0.0,24.06993278,12.80147648,14.61263943,14.20894146,0.24620193,0.9743655,1.11853475,1.08767636,0.42529576
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2103,700011,2,6000,6000,18000,4608000,14.114,nan,0.02978059,0.02815771,0.02978059,0.00191594,40,40,0,0.99150312,0.99980885,1,c9884d97e0c6b7f7,0.35,0.55,0.95,1.7,69.08335876,0.0,25.31400715,12.70843315,15.66580772,15.29163265,0.20766272,0.96728365,1.19915025,1.17055499,0.35872209
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2104,700012,3,8000,6000,24000,6144000,14.102,nan,0.0297282,0.02769298,0.0297282,0.0018728,40,40,0,0.99230206,0.99980885,1,1a5218bce0628d09,0.35,0.55,0.85,1.6,79.78666687,0.0,26.68967149,12.6147995,16.48539925,16.77507401,0.18412432,0.96015686,1.26188646,1.28411053,0.31806124
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2105,700013,4,10000,6000,30000,7680000,14.118,nan,0.02851425,0.02562517,0.02851425,0.00229967,40,40,0,1.61632895,0.99980885,1,9baed7d09f367bfb,0.3,0.5,0.7,1.15,55.00881958,0.00195312,28.13753423,12.56052494,17.33280182,18.26204109,0.16087902,0.95602583,1.32675149,1.39793597,0.27790669
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2106,700014,5,12000,6000,36000,9216000,14.082,nan,0.02778608,0.02414262,0.02778608,0.00213824,30,30,0,2.05970979,0.99980885,1,64dc93271597c24b,0.15,0.15,0.2,0.3,60.55493164,0.04296875,29.33293576,12.5449543,18.00198936,19.46675301,0.13837782,0.95484069,1.37797492,1.49015513,0.23903752
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2107,700015,6,14000,6000,42000,10752000,14.102,nan,0.02557927,0.0219755,0.02557927,0.00270971,22,22,0,2.54300928,0.99980885,1,e1ed9f4f3adf0fc1,0.15,0.2,0.2,0.3,62.03276062,0.15429688,31.00252844,12.5395937,18.741642,21.27557373,0.12719031,0.95443268,1.43459215,1.62861805,0.21971192
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2108,700016,7,16000,6000,48000,12288000,14.067,nan,0.02373025,0.01992191,0.02373025,0.00245989,16,16,0,827189.1875,0.99980885,0,9d9558d80bdff8b8,0.1,0.1,0.15,0.15,52.73887253,0.265625,32.29411429,12.53418636,19.2334404,22.71265984,0.11765929,0.95402111,1.4722372,1.73862516,0.20324778
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2109,700017,8,18000,6000,54000,13824000,14.106,nan,0.02189218,0.01799488,0.02189218,0.00287334,12,12,0,1.70399666,0.99980885,0,49636b64e3f0ad84,0.1,0.1,0.1,0.1,60.82501984,0.28320312,33.3948879,12.53874207,19.70035362,23.8721981,0.11273783,0.95436786,1.5079774,1.82738634,0.19474632
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2110,700018,9,20000,6000,60000,15360000,14.084,nan,0.01912787,0.0147481,0.01912787,0.00295676,11,11,0,276538523648.0,0.99980885,0,27201173ab27edd2,0.15,0.15,0.15,0.15,50.54091263,0.39257812,34.07834888,12.53448772,19.99847412,24.58189774,0.10870483,0.95404405,1.53079725,1.88171294,0.18777961
