arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,1,1,256,0.89,2000,0.06825848,0.05160372,0.04663895,-0.01665476,0.05,0.08355,22.68276984
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,2,2,512,1.783,2000,0.05358687,0.03600411,0.0309748,-0.01758276,0.1,0.1671,22.68179923
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,3,3,768,1.834,2000,0.03602177,0.03190226,0.02675564,-0.0041195,0.1,0.1671,22.6824015
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,4,4,1024,1.885,2000,0.03258546,0.03133496,0.02603829,-0.0012505,0.1,0.1671,22.68476768
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,5,5,1280,1.936,2000,0.03188136,0.02452582,0.019092,-0.00735554,0.1,0.1671,22.68839916
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,6,6,1536,1.987,2000,0.02518806,0.02211057,0.01656067,-0.00307749,0.1,0.1671,22.69339788
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,7,7,1792,2.038,2000,0.02176501,0.02531756,0.01967244,0.00355256,0.1,0.1671,22.69840117
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,8,8,2048,2.088,2000,0.02539366,0.02304369,0.01733243,-0.00234997,0.1,0.1671,22.70128262
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,9,9,2304,2.14,2000,0.02340665,0.02021916,0.01446987,-0.00318749,0.1,0.1671,22.70291972
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,11,11,2816,2.194,2000,0.02082903,0.01950567,0.01374703,-0.00132337,0.15,0.25065,22.70634577
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,12,12,3072,2.245,2000,0.02026627,0.01812164,0.012378,-0.00214463,0.15,0.25065,22.70825765
warm_all,1,1,0,0.0003,0.05,512,3,5,4,256,6000,8.0,2633729,2,2,9975,2101,700009,0,14,14,3584,2.334,2000,0.0184914,0.01740911,0.01167846,-0.00108229,0.15,0.25065,22.71123917
