arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,step,cum_step,cum_samples,cycle_wall_s,n_train,train_loss,val_mse_noisy,val_mse_clean,train_val_gap,valid_time_mtu,valid_time_lyap,weight_norm
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,1,1,256,1.121,2000,0.08735096,0.43500459,0.41589275,0.34765363,0.0,0.0,22.7409599
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2,2,512,2.123,2000,0.43523476,0.50937831,0.48838583,0.07414356,0.0,0.0,22.73855027
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,3,3,768,2.166,2000,0.51149547,0.13342322,0.11270352,-0.37807225,0.05,0.08355,22.71570381
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,4,4,1024,2.209,2000,0.13103734,0.06602082,0.04572036,-0.06501652,0.05,0.08355,22.71435172
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,5,5,1280,2.247,2000,0.06444346,0.13181847,0.11164118,0.06737501,0.05,0.08355,22.72467191
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,6,6,1536,2.284,2000,0.12833028,0.07361145,0.05314541,-0.05471882,0.05,0.08355,22.73222238
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,7,7,1792,2.325,2000,0.07385815,0.0633119,0.04241197,-0.01054624,0.05,0.08355,22.74416343
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,8,8,2048,2.362,2000,0.06143603,0.1280982,0.10690869,0.06666218,0.05,0.08355,22.7603791
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,9,9,2304,2.4,2000,0.125101,0.1072387,0.08605019,-0.01786231,0.05,0.08355,22.77376055
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,11,11,2816,2.44,2000,0.07830507,0.0562858,0.03540264,-0.02201926,0.1,0.1671,22.80296139
warm_all,1,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,12,12,3072,2.478,2000,0.05545263,0.08550718,0.06460194,0.03005455,0.05,0.08355,22.81883774
