arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4101,900015,0,2000,6000,6000,1536000,16.22,nan,0.03792239,0.04026105,0.03792239,0.00299498,83,83,0,0.97977352,1.00387371,1,62383f402015b563,0.3,0.5,0.8,1.6,101.59027863,0.0,23.09072701,12.83560181,13.76455307,13.37232113,0.38354442,0.98712552,1.05346519,1.02428947,0.66401748
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4102,900016,1,4000,6000,12000,3072000,14.091,nan,0.02182354,0.0206307,0.02182354,0.00274296,97,97,0,0.99420834,1.00387371,1,ece4628248a25490,0.45,0.65,1.0,1.85,107.74467468,0.0,23.17169242,12.86136341,13.84526634,13.40393543,0.39468414,0.98663648,1.06022139,1.02589645,0.65981627
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4103,900017,2,6000,6000,18000,4608000,14.052,nan,0.0153902,0.01151117,0.0153902,0.00286429,83,83,0,1.01997733,1.00387371,1,c5c9e226e20424a1,0.6,0.85,1.2,2.1,100.73155975,0.0,23.10773553,12.82632065,13.76626968,13.40887737,0.38048229,0.98707358,1.05315957,1.02703221,0.66166924
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4104,900018,3,8000,6000,24000,6144000,14.076,nan,0.01350983,0.00894035,0.01350983,0.00279896,97,97,0,1.02034593,1.00387371,1,c4c13bc1891afbcb,0.7,0.9,1.4,2.3,98.21469116,0.0,23.16915128,12.94576836,13.76357841,13.40251637,0.39130175,0.98673866,1.05370623,1.02630907,0.65970148
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4105,900019,4,10000,6000,30000,7680000,14.067,nan,0.0133172,0.00834113,0.0133172,0.00269,97,97,0,1.03737068,1.00387371,1,1342c1b71bc75532,0.65,0.9,1.4,2.2,104.24155426,0.0,23.16546377,12.8756094,13.81931114,13.40637589,0.39130488,0.98669383,1.05778741,1.02624855,0.66003428
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4106,900020,5,12000,6000,36000,9216000,14.062,nan,0.01318519,0.0090519,0.01318519,0.00264798,97,97,0,0.98571527,1.00387371,1,c099a0717a9a3ae3,0.75,0.95,1.5,2.4,104.22257233,0.0,23.21125391,12.92520332,13.82660866,13.43040085,0.38814047,0.98602948,1.05815767,1.02886865,0.67023352
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4107,900021,6,14000,6000,42000,10752000,14.046,nan,0.01299931,0.00852317,0.01299931,0.0029389,97,97,0,0.98298657,1.00387371,1,0fc11a4a5c82b238,0.75,1.0,1.5,2.5,102.16773987,0.0,23.10454306,12.80546284,13.78527451,13.4038372,0.37866411,0.98622987,1.05499966,1.02554138,0.66289469
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4108,900022,7,16000,6000,48000,12288000,14.068,nan,0.01294581,0.00829281,0.01294581,0.0027583,97,97,0,0.99703777,1.00387371,1,37e98bdebce65749,0.75,1.0,1.55,2.45,91.96175385,0.0,23.23283007,12.89230919,13.83773994,13.48820019,0.37170684,0.98662852,1.05959506,1.03265018,0.66228507
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4109,900023,8,18000,6000,54000,13824000,14.082,nan,0.0129871,0.0087526,0.0129871,0.00322729,83,83,0,1.01692522,1.00387371,1,a49ddafe9b16ff15,0.7,0.95,1.5,2.5,98.77815247,0.0,23.13699389,12.96281242,13.70441151,13.39127636,0.38575017,0.98571533,1.04874309,1.02530677,0.647771
cold,0,1,0,0.001,0.1,512,3,5,4,256,6000,8.0,2633729,4,4,9977,4110,900024,9,20000,6000,60000,15360000,14.062,nan,0.01294532,0.00764132,0.01294532,0.00295785,97,97,0,0.96500838,1.00387371,1,6d6ec7a8ba380252,0.75,1.0,1.5,2.65,100.06993866,0.0,23.15931992,12.87481022,13.81480122,13.40134907,0.38531974,0.98664867,1.05797988,1.02564182,0.66169877
