arm,warm_start,data_all,frozen,lr,noise,hidden,n_layers,kernel,history,batch_size,step_budget,F,n_params,seed,data_seed,noise_seed,init_seed,shuffle_seed,cycle,n_train,cycle_steps,cum_step,cum_samples,cycle_wall_s,final_train_loss,final_val_mse_noisy,final_val_mse_clean,final_train_val_gap,best_val_mse_clean,step_of_best,handoff_step,best_at_boundary,rollout_std,truth_std,stable,batch_order_hash,vt_mtu@0.2,vt_mtu@0.3,vt_mtu@0.5,vt_mtu@0.8,effective_rank,dormant_frac,weight_norm,wnorm::body.0.weight,wnorm::body.2.weight,wnorm::body.4.weight,wnorm::head.weight,wratio::body.0.weight,wratio::body.2.weight,wratio::body.4.weight,wratio::head.weight
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3101,800012,0,2000,6000,6000,1536000,23.49,nan,0.01550851,0.01231778,0.01550851,0.00469224,46,46,0,1.00281179,1.01358283,1,b73efb07dfb4c772,0.55,0.8,1.15,1.95,100.21108246,0.0,22.84882682,13.15831852,13.2358799,13.17041874,0.52829373,1.00035903,1.01316119,1.00829087,0.95582167
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3102,800013,1,4000,6000,12000,3072000,21.847,nan,0.01326371,0.00891203,0.01326371,0.00478765,46,46,0,0.97166628,1.01358283,1,b181056edf43f5cd,0.7,0.95,1.45,2.45,100.69535065,0.0,22.74109733,12.99988365,13.21921825,13.15713596,0.55006796,1.00035387,1.01208786,1.00699408,0.95461186
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3103,800014,2,6000,6000,18000,4608000,21.908,nan,0.01304674,0.00823513,0.01304674,0.00488233,46,46,0,0.95039153,1.01358283,1,4b6462369cf56370,0.75,1.0,1.45,2.35,101.2550354,0.0,22.7673173,13.04271221,13.2203083,13.15817547,0.56944013,1.00045538,1.01247072,1.00750701,0.96236581
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3104,800015,3,8000,6000,24000,6144000,21.963,nan,0.01310688,0.00845127,0.01310688,0.00481634,46,46,0,0.98605305,1.01358283,1,b0d203e5504facc9,0.75,1.0,1.5,2.4,99.27087402,0.0,22.73434853,12.97076321,13.23151493,13.16196918,0.54725206,1.00051428,1.01289287,1.00821676,0.9638087
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3105,800016,4,10000,6000,30000,7680000,21.979,nan,0.01314261,0.00830642,0.01314261,0.00434862,46,46,0,0.97803986,1.01358283,1,2f68421342c3f500,0.65,0.95,1.35,2.4,98.62001801,0.0,22.80812314,13.08976173,13.2301693,13.17320061,0.54591691,1.0007164,1.01302149,1.00824649,0.96715933
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3106,800017,5,12000,6000,36000,9216000,21.953,nan,0.0130779,0.00843512,0.0130779,0.00458801,46,46,0,0.95920527,1.01358283,1,cb245a7b12bbc21e,0.75,0.95,1.45,2.35,98.77075958,0.0,22.84263095,13.13114738,13.24294281,13.17907619,0.54329866,1.00099227,1.01317056,1.0086613,0.96907325
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3107,800018,6,14000,6000,42000,10752000,21.849,nan,0.01299955,0.00805818,0.01299955,0.00419799,46,46,0,0.96993899,1.01358283,1,eb45d9569c5f4894,0.75,1.0,1.45,2.3,98.99708557,0.0,22.76200185,13.03028774,13.21317005,13.16914368,0.55328256,1.00016778,1.01226857,1.00764811,0.95290137
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3108,800019,7,16000,6000,48000,12288000,21.954,nan,0.01299561,0.00827815,0.01299561,0.00446278,46,46,0,0.99607575,1.01358283,1,ac0eac341daf9acc,0.7,0.95,1.45,2.35,101.14920807,0.0,22.80447268,13.08396053,13.2345953,13.16755486,0.56119263,1.00060264,1.01266588,1.0078764,0.96194163
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3109,800020,8,18000,6000,54000,13824000,21.986,nan,0.0130307,0.00802144,0.0130307,0.00445264,46,46,0,1.00341296,1.01358283,1,cdba8a3a6763a5b9,0.7,0.9,1.35,2.2,98.64987946,0.0,22.73569817,12.96783924,13.22925854,13.16826439,0.57502007,1.00037277,1.01265715,1.00764995,0.96198876
cold,0,1,0,0.0003,0.1,512,3,5,4,256,6000,8.0,2633729,3,3,9976,3110,800021,9,20000,6000,60000,15360000,21.9,nan,0.01301743,0.00790138,0.01301743,0.00448966,40,40,0,0.99008989,1.01358283,1,4deeab067610d38b,0.7,0.95,1.45,2.45,101.77500916,0.0,22.72099083,12.98780441,13.20244408,13.15137482,0.5451346,0.99977294,1.01058644,1.00678992,0.9535792
