n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,64,0.0,0.001,2,0,0.0624516,0.06184569,0.06473194
500,64,0.0,0.001,2,1,0.05014032,0.04953334,0.05236335
500,64,0.0,0.001,2,2,0.04129127,0.04068815,0.04338544
500,64,0.0,0.001,2,3,0.03602462,0.0354442,0.03792325
500,64,0.0,0.001,2,4,0.03437412,0.03383704,0.03603191
500,64,0.0,0.001,2,5,0.03401502,0.03351351,0.03548387
500,64,0.0,0.001,2,6,0.03239407,0.03188925,0.03378712
500,64,0.0,0.001,2,7,0.02959414,0.02905129,0.0309806
500,64,0.0,0.001,2,8,0.02692286,0.02632729,0.02830916
500,64,0.0,0.001,2,9,0.02512527,0.02448961,0.02649207
500,64,0.0,0.001,2,11,0.02326551,0.02262099,0.02453817
500,64,0.0,0.001,2,12,0.02205787,0.02145032,0.02328392
500,64,0.0,0.001,2,14,0.01857758,0.01807495,0.01972753
500,64,0.0,0.001,2,16,0.01638772,0.01596745,0.01746807
500,64,0.0,0.001,2,19,0.01508129,0.01463027,0.0160562
500,64,0.0,0.001,2,22,0.01381356,0.0133336,0.01466471
500,64,0.0,0.001,2,26,0.01167683,0.01130754,0.01248129
500,64,0.0,0.001,2,30,0.01017782,0.00985472,0.01073528
500,64,0.0,0.001,2,34,0.00916682,0.00879169,0.00956051
500,64,0.0,0.001,2,40,0.00780603,0.00751958,0.008132
500,64,0.0,0.001,2,46,0.00625268,0.00599611,0.00656158
500,64,0.0,0.001,2,54,0.0045723,0.0044033,0.00482073
500,64,0.0,0.001,2,62,0.00321823,0.00308287,0.00341722
500,64,0.0,0.001,2,72,0.00220968,0.00209901,0.00233786
500,64,0.0,0.001,2,83,0.00162011,0.0015107,0.0017022
500,64,0.0,0.001,2,97,0.00114836,0.00108856,0.0012318
500,64,0.0,0.001,2,112,0.00082527,0.00078972,0.00089987
500,64,0.0,0.001,2,130,0.00057992,0.00056529,0.00064461
500,64,0.0,0.001,2,150,0.00040898,0.0004061,0.00046357
500,64,0.0,0.001,2,174,0.00028895,0.00028986,0.00033361
500,64,0.0,0.001,2,202,0.00021499,0.00021962,0.00025438
500,64,0.0,0.001,2,234,0.00019739,0.00020302,0.0002318
500,64,0.0,0.001,2,271,0.00012909,0.0001376,0.00016054
500,64,0.0,0.001,2,314,0.00010467,0.00011341,0.00013275
500,64,0.0,0.001,2,364,0.00018246,0.00019323,0.00020801
500,64,0.0,0.001,2,422,6.846e-05,7.715e-05,9.126e-05
500,64,0.0,0.001,2,489,8.609e-05,9.267e-05,0.00010577
500,64,0.0,0.001,2,567,5.455e-05,6.059e-05,7.184e-05
500,64,0.0,0.001,2,657,4.326e-05,4.923e-05,5.881e-05
500,64,0.0,0.001,2,761,5.27e-05,5.808e-05,6.607e-05
500,64,0.0,0.001,2,882,2.879e-05,3.412e-05,4.046e-05
500,64,0.0,0.001,2,1023,3.348e-05,3.737e-05,4.337e-05
500,64,0.0,0.001,2,1185,1.767e-05,2.216e-05,2.669e-05
500,64,0.0,0.001,2,1373,1.446e-05,1.854e-05,2.247e-05
500,64,0.0,0.001,2,1592,1.624e-05,1.986e-05,2.316e-05
500,64,0.0,0.001,2,1844,5.638e-05,5.996e-05,6.216e-05
500,64,0.0,0.001,2,2137,2.775e-05,3.018e-05,3.278e-05
500,64,0.0,0.001,2,2477,7.88e-06,1.059e-05,1.26e-05
500,64,0.0,0.001,2,2871,6.44e-06,8.9e-06,1.062e-05
500,64,0.0,0.001,2,3327,6.31e-06,8.45e-06,9.93e-06
500,64,0.0,0.001,2,3855,4.05e-06,6.21e-06,7.38e-06
500,64,0.0,0.001,2,4468,2.92e-06,4.82e-06,5.81e-06
500,64,0.0,0.001,2,5177,3.6e-06,5.44e-06,6.23e-06
500,64,0.0,0.001,2,6000,2.4e-06,3.89e-06,4.56e-06
500,64,0.0,0.003,2,0,0.0624516,0.06184569,0.06473194
500,64,0.0,0.003,2,1,0.03688129,0.03627151,0.0388012
500,64,0.0,0.003,2,2,0.03849135,0.03798803,0.03968557
500,64,0.0,0.003,2,3,0.02792619,0.02721741,0.02927839
500,64,0.0,0.003,2,4,0.02776346,0.02687752,0.02897754
500,64,0.0,0.003,2,5,0.02493877,0.02418212,0.02602674
500,64,0.0,0.003,2,6,0.01830988,0.01782244,0.01941029
500,64,0.0,0.003,2,7,0.01843385,0.01811092,0.01948013
500,64,0.0,0.003,2,8,0.01767566,0.01726796,0.01863234
500,64,0.0,0.003,2,9,0.01462215,0.0141096,0.01554152
500,64,0.0,0.003,2,11,0.01491655,0.01446019,0.01565088
500,64,0.0,0.003,2,12,0.01205742,0.01161071,0.01277406
500,64,0.0,0.003,2,14,0.01191762,0.01152825,0.01259893
500,64,0.0,0.003,2,16,0.01021884,0.00989044,0.01054937
500,64,0.0,0.003,2,19,0.00904835,0.00859287,0.00928302
500,64,0.0,0.003,2,22,0.00735005,0.00704651,0.00764257
500,64,0.0,0.003,2,26,0.00624925,0.00596917,0.00655158
500,64,0.0,0.003,2,30,0.0046502,0.00448268,0.00491102
500,64,0.0,0.003,2,34,0.00350437,0.00335982,0.00366518
500,64,0.0,0.003,2,40,0.00232648,0.00222164,0.00244378
500,64,0.0,0.003,2,46,0.00180324,0.00171333,0.00191221
500,64,0.0,0.003,2,54,0.00119852,0.00114943,0.00127829
500,64,0.0,0.003,2,62,0.00087345,0.00084877,0.00095432
500,64,0.0,0.003,2,72,0.00060093,0.00058756,0.00066091
500,64,0.0,0.003,2,83,0.00043194,0.00042282,0.00048034
500,64,0.0,0.003,2,97,0.000319,0.00031492,0.00035622
500,64,0.0,0.003,2,112,0.00031096,0.00031171,0.00034797
500,64,0.0,0.003,2,130,0.00018142,0.00018918,0.00021477
500,64,0.0,0.003,2,150,0.00013357,0.00014053,0.00016346
500,64,0.0,0.003,2,174,0.00010193,0.00010936,0.00012897
500,64,0.0,0.003,2,202,0.00010049,0.00010924,0.00012568
500,64,0.0,0.003,2,234,7.357e-05,8.156e-05,9.566e-05
500,64,0.0,0.003,2,271,5.486e-05,6.208e-05,7.434e-05
500,64,0.0,0.003,2,314,6.147e-05,6.826e-05,7.951e-05
500,64,0.0,0.003,2,364,3.949e-05,4.627e-05,5.486e-05
500,64,0.0,0.003,2,422,6.837e-05,7.455e-05,8.066e-05
500,64,0.0,0.003,2,489,2.442e-05,2.944e-05,3.568e-05
500,64,0.0,0.003,2,567,4.093e-05,4.524e-05,5.144e-05
500,64,0.0,0.003,2,657,2.667e-05,3.189e-05,3.575e-05
500,64,0.0,0.003,2,761,1.272e-05,1.693e-05,2.058e-05
500,64,0.0,0.003,2,882,1.121e-05,1.508e-05,1.829e-05
500,64,0.0,0.003,2,1023,1.245e-05,1.552e-05,1.874e-05
500,64,0.0,0.003,2,1185,7.47e-06,1.066e-05,1.32e-05
500,64,0.0,0.003,2,1373,2.187e-05,2.457e-05,2.745e-05
500,64,0.0,0.003,2,1592,6.04e-06,8.79e-06,1.063e-05
500,64,0.0,0.003,2,1844,1.001e-05,1.257e-05,1.393e-05
500,64,0.0,0.003,2,2137,4.6e-06,6.93e-06,8.31e-06
500,64,0.0,0.003,2,2477,1.087e-05,1.306e-05,1.434e-05
500,64,0.0,0.003,2,2871,3.09e-06,5.04e-06,6.25e-06
500,64,0.0,0.003,2,3327,4.9e-06,6.88e-06,8.09e-06
500,64,0.0,0.003,2,3855,2.55e-06,4.37e-06,5.38e-06
500,64,0.0,0.003,2,4468,1.653e-05,1.782e-05,1.939e-05
