n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,128,0.1,0.001,0,0,0.05966432,0.06095403,0.06354427
500,128,0.1,0.001,0,1,0.03960408,0.03980419,0.04155653
500,128,0.1,0.001,0,2,0.03913284,0.03830262,0.03943449
500,128,0.1,0.001,0,3,0.03265078,0.03190489,0.03304576
500,128,0.1,0.001,0,4,0.02806956,0.02789081,0.02913013
500,128,0.1,0.001,0,5,0.02715674,0.02740818,0.02863144
500,128,0.1,0.001,0,6,0.02415839,0.02449262,0.02561157
500,128,0.1,0.001,0,7,0.01988676,0.0200654,0.02105822
500,128,0.1,0.001,0,8,0.01803323,0.0179898,0.01888669
500,128,0.1,0.001,0,9,0.01799741,0.01784784,0.01873441
500,128,0.1,0.001,0,11,0.01589503,0.01585906,0.0169014
500,128,0.1,0.001,0,12,0.01603688,0.01605094,0.0170888
500,128,0.1,0.001,0,14,0.01346367,0.01336184,0.01416454
500,128,0.1,0.001,0,16,0.01271847,0.01238374,0.0130105
500,128,0.1,0.001,0,19,0.01148408,0.01145903,0.01208155
500,128,0.1,0.001,0,22,0.01095452,0.01068231,0.01116205
500,128,0.1,0.001,0,26,0.00890948,0.0087499,0.00916157
500,128,0.1,0.001,0,30,0.00744548,0.00738258,0.00775551
500,128,0.1,0.001,0,34,0.005911,0.00590799,0.00624022
500,128,0.1,0.001,0,40,0.00455127,0.00469085,0.00499215
500,128,0.1,0.001,0,46,0.00380214,0.00389369,0.0040935
500,128,0.1,0.001,0,54,0.0047907,0.00499282,0.00509912
500,128,0.1,0.001,0,62,0.00488041,0.00505386,0.00519694
500,128,0.1,0.001,0,72,0.00742685,0.00758975,0.00773106
500,128,0.1,0.001,0,83,0.00801311,0.00818629,0.0083073
500,128,0.1,0.001,0,97,0.00798366,0.00816334,0.00824112
500,128,0.1,0.001,0,112,0.00769987,0.00788614,0.00798496
500,128,0.1,0.001,0,130,0.00804887,0.00827655,0.00835807
500,128,0.1,0.001,0,150,0.0080883,0.00835876,0.00841543
500,128,0.1,0.001,0,174,0.00794504,0.00821902,0.00826994
500,128,0.1,0.001,0,202,0.00813891,0.00839743,0.00848594
500,128,0.1,0.001,0,234,0.00785968,0.00813794,0.00820871
500,128,0.1,0.001,0,271,0.00800724,0.00833655,0.00840429
500,128,0.1,0.001,0,314,0.00790119,0.00828968,0.00833561
500,128,0.1,0.001,0,364,0.00791511,0.00833492,0.00838184
500,128,0.1,0.001,0,422,0.0080482,0.00846786,0.00851958
500,128,0.1,0.001,0,489,0.00811724,0.00854052,0.00859928
500,128,0.1,0.001,0,567,0.00834497,0.00887909,0.0089297
500,128,0.1,0.001,0,657,0.00851835,0.00908613,0.00915682
500,128,0.1,0.001,0,761,0.00851306,0.00918417,0.00923367
500,128,0.1,0.001,0,882,0.00852564,0.0093005,0.00936085
500,128,0.1,0.001,0,1023,0.00876221,0.00957794,0.00965575
500,128,0.1,0.001,0,1185,0.00878208,0.00974853,0.00983793
500,128,0.1,0.001,0,1373,0.00891026,0.01004329,0.01016752
500,128,0.1,0.001,0,1592,0.00894102,0.01034759,0.01048584
500,128,0.1,0.001,0,1844,0.00924075,0.01101976,0.01114738
500,128,0.1,0.001,0,2137,0.00964557,0.01198113,0.01220567
500,128,0.1,0.001,0,2477,0.01000733,0.01351899,0.01385285
500,128,0.1,0.001,0,2871,0.0107331,0.01612969,0.01658984
500,128,0.1,0.001,0,3327,0.01245912,0.0220679,0.02281993
500,128,0.1,0.001,0,3855,0.01423313,0.0300104,0.03115628
500,128,0.1,0.001,0,4468,0.01635763,0.04041152,0.04187004
500,128,0.1,0.001,0,5177,0.01682776,0.04849566,0.0503769
500,128,0.1,0.001,0,6000,0.01815461,0.0589265,0.06111684
500,128,0.1,0.003,0,0,0.05966432,0.06095403,0.06354427
500,128,0.1,0.003,0,1,0.10919362,0.10577031,0.1055581
500,128,0.1,0.003,0,2,0.07043725,0.07154487,0.07367726
500,128,0.1,0.003,0,3,0.06077307,0.06197844,0.06383894
500,128,0.1,0.003,0,4,0.0332778,0.03371987,0.03514463
500,128,0.1,0.003,0,5,0.03054821,0.03006104,0.03098395
500,128,0.1,0.003,0,6,0.03539806,0.03450589,0.03518807
500,128,0.1,0.003,0,7,0.02734842,0.02690422,0.02781454
500,128,0.1,0.003,0,8,0.02320035,0.02334024,0.02457072
500,128,0.1,0.003,0,9,0.02656944,0.02702326,0.02837698
500,128,0.1,0.003,0,11,0.01898685,0.01916951,0.02021664
500,128,0.1,0.003,0,12,0.01722859,0.01707906,0.01793185
500,128,0.1,0.003,0,14,0.01808746,0.01788289,0.01871346
500,128,0.1,0.003,0,16,0.01512858,0.01527931,0.01609416
500,128,0.1,0.003,0,19,0.01227228,0.012093,0.01281811
500,128,0.1,0.003,0,22,0.01116788,0.0107563,0.01132518
500,128,0.1,0.003,0,26,0.00968821,0.00957472,0.00997529
500,128,0.1,0.003,0,30,0.00783026,0.00756215,0.00796287
500,128,0.1,0.003,0,34,0.00641439,0.00643574,0.00678359
500,128,0.1,0.003,0,40,0.00411068,0.00417831,0.00445131
500,128,0.1,0.003,0,46,0.00317478,0.00324342,0.00342315
500,128,0.1,0.003,0,54,0.00339727,0.00355856,0.00363553
500,128,0.1,0.003,0,62,0.00369357,0.00382881,0.00391022
500,128,0.1,0.003,0,72,0.00576435,0.00589494,0.005997
500,128,0.1,0.003,0,83,0.01182005,0.01194982,0.01197291
500,128,0.1,0.003,0,97,0.00711121,0.0072615,0.00737409
500,128,0.1,0.003,0,112,0.00745782,0.00765788,0.00771042
500,128,0.1,0.003,0,130,0.00869579,0.00893461,0.00897858
500,128,0.1,0.003,0,150,0.00711734,0.00736196,0.00744063
500,128,0.1,0.003,0,174,0.00800292,0.00829892,0.0083638
500,128,0.1,0.003,0,202,0.00818099,0.00850512,0.00857346
500,128,0.1,0.003,0,234,0.00767938,0.00804207,0.00808241
500,128,0.1,0.003,0,271,0.0079842,0.00841467,0.00848213
500,128,0.1,0.003,0,314,0.00825469,0.00873715,0.00880552
500,128,0.1,0.003,0,364,0.00827666,0.00880024,0.00885594
500,128,0.1,0.003,0,422,0.00850779,0.0091214,0.00918876
500,128,0.1,0.003,0,489,0.00800039,0.00866883,0.00872223
500,128,0.1,0.003,0,567,0.00855553,0.0094021,0.00946843
500,128,0.1,0.003,0,657,0.0088258,0.00978137,0.00987822
500,128,0.1,0.003,0,761,0.00868884,0.00997932,0.01007857
500,128,0.1,0.003,0,882,0.00910377,0.01076266,0.01090649
500,128,0.1,0.003,0,1023,0.00906514,0.01121689,0.01142882
500,128,0.1,0.003,0,1185,0.01037083,0.01404691,0.01438953
500,128,0.1,0.003,0,1373,0.01132723,0.01739448,0.0178566
500,128,0.1,0.003,0,1592,0.0137263,0.0246693,0.0251702
500,128,0.1,0.003,0,1844,0.01585042,0.03410523,0.03469142
500,128,0.1,0.003,0,2137,0.01733744,0.04432402,0.04514504
500,128,0.1,0.003,0,2477,0.0185646,0.05105471,0.05206618
500,128,0.1,0.003,0,2871,0.01910378,0.0558922,0.05698749
500,128,0.1,0.003,0,3327,0.01936342,0.05766572,0.05868898
500,128,0.1,0.003,0,3855,0.01998985,0.0585389,0.05956032
500,128,0.1,0.003,0,4468,0.01953089,0.05548513,0.05647693
500,128,0.1,0.003,0,5177,0.01981323,0.05436454,0.05532049
500,128,0.1,0.003,0,6000,0.02010358,0.05217211,0.05308315
1000,128,0.1,0.001,0,0,0.06048341,0.06095403,0.06354427
1000,128,0.1,0.001,0,1,0.03962449,0.03986454,0.04161923
1000,128,0.1,0.001,0,2,0.0382255,0.03805985,0.03917939
1000,128,0.1,0.001,0,3,0.0320684,0.03190959,0.03302763
1000,128,0.1,0.001,0,4,0.02746285,0.02759561,0.02878445
1000,128,0.1,0.001,0,5,0.02651261,0.02690985,0.02807288
1000,128,0.1,0.001,0,6,0.02382981,0.02431142,0.02536557
1000,128,0.1,0.001,0,7,0.0195367,0.0199706,0.02090755
1000,128,0.1,0.001,0,8,0.01760556,0.01795547,0.01881711
1000,128,0.1,0.001,0,9,0.01739294,0.01774223,0.01861479
1000,128,0.1,0.001,0,11,0.01568583,0.01613074,0.01719385
1000,128,0.1,0.001,0,12,0.01554322,0.01599569,0.01700152
1000,128,0.1,0.001,0,14,0.01283826,0.01324042,0.01400823
1000,128,0.1,0.001,0,16,0.01212745,0.01235845,0.0129731
1000,128,0.1,0.001,0,19,0.01089805,0.01116439,0.01170174
1000,128,0.1,0.001,0,22,0.01031616,0.01051219,0.01094594
1000,128,0.1,0.001,0,26,0.00850558,0.00871887,0.00911297
1000,128,0.1,0.001,0,30,0.007248,0.00750919,0.00785759
1000,128,0.1,0.001,0,34,0.0057849,0.00601224,0.00630376
1000,128,0.1,0.001,0,40,0.0044404,0.00465383,0.00492235
1000,128,0.1,0.001,0,46,0.00364237,0.00379741,0.00397769
1000,128,0.1,0.001,0,54,0.00388674,0.00402826,0.0041769
1000,128,0.1,0.001,0,62,0.00551908,0.00565343,0.00573613
1000,128,0.1,0.001,0,72,0.00755415,0.00764973,0.00782502
1000,128,0.1,0.001,0,83,0.00801823,0.00807768,0.0082304
1000,128,0.1,0.001,0,97,0.00782388,0.00791045,0.00802106
1000,128,0.1,0.001,0,112,0.00777237,0.007844,0.00794223
1000,128,0.1,0.001,0,130,0.00784788,0.00791716,0.0080129
1000,128,0.1,0.001,0,150,0.00775128,0.00783771,0.0079429
1000,128,0.1,0.001,0,174,0.00767634,0.00777823,0.00784025
1000,128,0.1,0.001,0,202,0.00774178,0.00784346,0.00789606
1000,128,0.1,0.001,0,234,0.00793681,0.00804197,0.00811774
1000,128,0.1,0.001,0,271,0.00833741,0.00847427,0.00852196
1000,128,0.1,0.001,0,314,0.00774473,0.00787938,0.00795017
1000,128,0.1,0.001,0,364,0.00792679,0.00807919,0.00812937
1000,128,0.1,0.001,0,422,0.00803454,0.00820567,0.00825325
1000,128,0.1,0.001,0,489,0.00791199,0.00810485,0.00812723
1000,128,0.1,0.001,0,567,0.00825793,0.00847545,0.00848803
1000,128,0.1,0.001,0,657,0.00855209,0.00877795,0.00878461
1000,128,0.1,0.001,0,761,0.00812905,0.00836905,0.00842249
1000,128,0.1,0.001,0,882,0.00854464,0.00879307,0.00883023
1000,128,0.1,0.001,0,1023,0.00824787,0.00853054,0.00858474
1000,128,0.1,0.001,0,1185,0.00815987,0.00848451,0.00853047
1000,128,0.1,0.001,0,1373,0.00853945,0.0089108,0.00897177
1000,128,0.1,0.001,0,1592,0.00842418,0.00884211,0.00889772
1000,128,0.1,0.001,0,1844,0.0086298,0.00910296,0.00916002
1000,128,0.1,0.001,0,2137,0.00845362,0.00904529,0.00911941
1000,128,0.1,0.001,0,2477,0.00867545,0.00943189,0.00949535
1000,128,0.1,0.001,0,2871,0.00877495,0.00972368,0.00981116
1000,128,0.1,0.001,0,3327,0.00928289,0.01064191,0.01078138
1000,128,0.1,0.001,0,3855,0.00952365,0.01168341,0.01191075
