n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,512,0.1,0.001,2,0,0.06341909,0.06283418,0.06546272
500,512,0.1,0.001,2,1,0.58257616,0.57859647,0.57213902
500,512,0.1,0.001,2,2,0.52984947,0.52380681,0.51664186
500,512,0.1,0.001,2,3,0.13797894,0.13678664,0.13717432
500,512,0.1,0.001,2,4,0.05195435,0.05031474,0.05289927
500,512,0.1,0.001,2,5,0.16081063,0.15764327,0.15850785
500,512,0.1,0.001,2,6,0.07888819,0.07792772,0.0790364
500,512,0.1,0.001,2,7,0.0342606,0.03388355,0.0359525
500,512,0.1,0.001,2,8,0.10783454,0.10594835,0.10736141
500,512,0.1,0.001,2,9,0.1184807,0.11635195,0.11722152
500,512,0.1,0.001,2,11,0.02323343,0.02274839,0.02473802
500,512,0.1,0.001,2,12,0.0509945,0.05066448,0.0521782
500,512,0.1,0.001,2,14,0.04864921,0.04841898,0.04956217
500,512,0.1,0.001,2,16,0.01855809,0.01816504,0.01979777
500,512,0.1,0.001,2,19,0.03739087,0.03656998,0.03810307
500,512,0.1,0.001,2,22,0.01526721,0.01479595,0.0162072
500,512,0.1,0.001,2,26,0.02119525,0.02105943,0.02192566
500,512,0.1,0.001,2,30,0.01297028,0.01259775,0.01377389
500,512,0.1,0.001,2,34,0.01448407,0.01410419,0.01509841
500,512,0.1,0.001,2,40,0.01076021,0.01048804,0.01130426
500,512,0.1,0.001,2,46,0.00839013,0.00812624,0.00884392
500,512,0.1,0.001,2,54,0.00696357,0.00680127,0.00736547
500,512,0.1,0.001,2,62,0.00543733,0.00529748,0.00576489
500,512,0.1,0.001,2,72,0.00388432,0.00383583,0.00416881
500,512,0.1,0.001,2,83,0.00282549,0.00274218,0.00298341
500,512,0.1,0.001,2,97,0.00271622,0.00263061,0.00281843
500,512,0.1,0.001,2,112,0.00346538,0.00340828,0.00357826
500,512,0.1,0.001,2,130,0.00602166,0.00599754,0.00620931
500,512,0.1,0.001,2,150,0.00802483,0.0081204,0.0083116
500,512,0.1,0.001,2,174,0.00758347,0.00777641,0.0079116
500,512,0.1,0.001,2,202,0.00790457,0.00814546,0.00826072
500,512,0.1,0.001,2,234,0.00766154,0.00794705,0.0080531
500,512,0.1,0.001,2,271,0.00805931,0.00844494,0.00851283
500,512,0.1,0.001,2,314,0.00872195,0.00918361,0.00924397
500,512,0.1,0.001,2,364,0.00805431,0.00854232,0.00858871
500,512,0.1,0.001,2,422,0.0080886,0.00860519,0.00865159
500,512,0.1,0.001,2,489,0.00853019,0.00917563,0.00923411
500,512,0.1,0.001,2,567,0.00874305,0.00947722,0.00953128
500,512,0.1,0.001,2,657,0.00892707,0.00966293,0.00975348
500,512,0.1,0.001,2,761,0.00891872,0.00987594,0.00997241
500,512,0.1,0.001,2,882,0.00908337,0.01012566,0.01030204
500,512,0.1,0.001,2,1023,0.00853569,0.00981453,0.00995091
500,512,0.1,0.001,2,1185,0.00943864,0.01124248,0.01147732
500,512,0.1,0.001,2,1373,0.00965166,0.01196909,0.01227811
500,512,0.1,0.001,2,1592,0.01048982,0.01406456,0.01456995
500,512,0.1,0.001,2,1844,0.01196424,0.017629,0.01859172
500,512,0.1,0.001,2,2137,0.01361157,0.02387454,0.02548437
500,512,0.1,0.001,2,2477,0.01599626,0.03415069,0.03633152
500,512,0.1,0.001,2,2871,0.01787362,0.04356837,0.04628798
500,512,0.1,0.001,2,3327,0.01901357,0.0506174,0.05360153
500,512,0.1,0.001,2,3855,0.01956919,0.05343734,0.05647997
500,512,0.1,0.001,2,4468,0.01983593,0.05315987,0.05600892
500,512,0.1,0.001,2,5177,0.01985374,0.05156609,0.05415392
500,512,0.1,0.001,2,6000,0.01978812,0.04853138,0.0508607
500,512,0.1,0.003,2,0,0.06341909,0.06283418,0.06546272
500,512,0.1,0.003,2,1,8.3038168,8.26904202,8.1493063
500,512,0.1,0.003,2,2,68.67222595,67.95738983,66.85857391
500,512,0.1,0.003,2,3,4.17519474,4.19709778,4.14278698
500,512,0.1,0.003,2,4,0.10498994,0.10236541,0.10777163
500,512,0.1,0.003,2,5,0.39765093,0.39572924,0.40026915
500,512,0.1,0.003,2,6,0.17409132,0.16708808,0.16907494
500,512,0.1,0.003,2,7,0.28122488,0.26845223,0.26878649
500,512,0.1,0.003,2,8,0.47685027,0.47294432,0.47029316
500,512,0.1,0.003,2,9,0.40809065,0.41074228,0.40686142
500,512,0.1,0.003,2,11,0.10302295,0.1039608,0.10469359
500,512,0.1,0.003,2,12,0.0500524,0.04954053,0.05238527
500,512,0.1,0.003,2,14,0.06080705,0.05876669,0.06172107
500,512,0.1,0.003,2,16,0.06901342,0.06666388,0.06873038
500,512,0.1,0.003,2,19,0.03693585,0.03553409,0.03787221
500,512,0.1,0.003,2,22,0.03282414,0.0318655,0.03478914
500,512,0.1,0.003,2,26,0.03152658,0.03066168,0.03364791
500,512,0.1,0.003,2,30,0.02408729,0.02321075,0.02553861
500,512,0.1,0.003,2,34,0.02231154,0.02160019,0.02307328
500,512,0.1,0.003,2,40,0.01899074,0.01857487,0.02006801
500,512,0.1,0.003,2,46,0.01595866,0.01565258,0.01702868
500,512,0.1,0.003,2,54,0.01368229,0.01345324,0.01472026
500,512,0.1,0.003,2,62,0.01184546,0.01176862,0.01285724
500,512,0.1,0.003,2,72,0.01014758,0.01004593,0.01099482
500,512,0.1,0.003,2,83,0.00872276,0.00870969,0.00954406
500,512,0.1,0.003,2,97,0.00745711,0.00743909,0.00815315
500,512,0.1,0.003,2,112,0.00628811,0.00629784,0.00692472
500,512,0.1,0.003,2,130,0.00517634,0.00518852,0.0056887
500,512,0.1,0.003,2,150,0.00422952,0.00422152,0.0046456
500,512,0.1,0.003,2,174,0.0034893,0.00346273,0.00381181
500,512,0.1,0.003,2,202,0.00295632,0.00294495,0.00323383
500,512,0.1,0.003,2,234,0.00270456,0.00269444,0.00294095
500,512,0.1,0.003,2,271,0.00266554,0.00266813,0.00288816
500,512,0.1,0.003,2,314,0.00430489,0.0043054,0.00455774
500,512,0.1,0.003,2,364,0.00520719,0.00522217,0.00549591
500,512,0.1,0.003,2,422,0.00665626,0.00689193,0.00712642
500,512,0.1,0.003,2,489,0.00816547,0.00858064,0.00877577
500,512,0.1,0.003,2,567,0.0087102,0.0092493,0.00940586
500,512,0.1,0.003,2,657,0.00812822,0.00876646,0.00891029
