n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,64,0.0,0.003,0,97,0.00030472,0.00034802,0.00037183
500,64,0.0,0.003,0,112,0.00021169,0.00024622,0.00026527
500,64,0.0,0.003,0,130,0.00024981,0.00028027,0.00029884
500,64,0.0,0.003,0,150,0.00015491,0.00017918,0.00019144
500,64,0.0,0.003,0,174,0.0006018,0.00061862,0.00062455
500,64,0.0,0.003,0,202,0.00010275,0.00012239,0.00013203
500,64,0.0,0.003,0,234,6.579e-05,8.294e-05,8.951e-05
500,64,0.0,0.003,0,271,0.00011377,0.00012749,0.00013302
500,64,0.0,0.003,0,314,4.235e-05,5.553e-05,6.025e-05
500,64,0.0,0.003,0,364,0.00010002,0.00010975,0.00011537
500,64,0.0,0.003,0,422,3.067e-05,4.128e-05,4.496e-05
500,64,0.0,0.003,0,489,0.00016948,0.00017606,0.00018256
500,64,0.0,0.003,0,567,0.00028855,0.00028871,0.00029682
500,64,0.0,0.003,0,657,1.842e-05,2.605e-05,2.871e-05
500,64,0.0,0.003,0,761,3.326e-05,3.907e-05,4.205e-05
500,64,0.0,0.003,0,882,0.00010544,0.0001103,0.00011328
500,64,0.0,0.003,0,1023,9.85e-06,1.505e-05,1.68e-05
500,64,0.0,0.003,0,1185,8.81e-06,1.391e-05,1.564e-05
500,64,0.0,0.003,0,1373,2.558e-05,2.941e-05,3.085e-05
500,64,0.0,0.003,0,1592,7.7e-06,1.166e-05,1.317e-05
500,64,0.0,0.003,0,1844,2.3e-05,2.62e-05,2.785e-05
500,64,0.0,0.003,0,2137,3.84e-06,7.06e-06,8.16e-06
500,64,0.0,0.003,0,2477,8.8e-06,1.12e-05,1.216e-05
500,64,0.0,0.003,0,2871,3.68e-06,6.21e-06,7.05e-06
500,64,0.0,0.003,0,3327,1.239e-05,1.394e-05,1.482e-05
500,64,0.0,0.003,0,3855,3.083e-05,3.244e-05,3.406e-05
500,64,0.0,0.003,0,4468,4.54e-06,6.5e-06,7.26e-06
500,64,0.0,0.003,0,5177,2.86e-06,4.97e-06,5.64e-06
500,64,0.0,0.003,0,6000,1.75e-06,3.61e-06,4.18e-06
1000,64,0.0,0.001,0,0,0.06958569,0.07017159,0.07275613
1000,64,0.0,0.001,0,1,0.05669043,0.05722622,0.05956622
1000,64,0.0,0.001,0,2,0.04699778,0.04744855,0.04952885
1000,64,0.0,0.001,0,3,0.04052696,0.04084269,0.04264161
1000,64,0.0,0.001,0,4,0.03747186,0.03762237,0.0391455
1000,64,0.0,0.001,0,5,0.0363925,0.03641573,0.0377165
1000,64,0.0,0.001,0,6,0.03499338,0.03497599,0.03612992
1000,64,0.0,0.001,0,7,0.03235727,0.03237439,0.03345116
1000,64,0.0,0.001,0,8,0.0292085,0.02930002,0.03035171
1000,64,0.0,0.001,0,9,0.02644665,0.02661178,0.02766221
1000,64,0.0,0.001,0,11,0.02305996,0.02333513,0.02440474
1000,64,0.0,0.001,0,12,0.02178809,0.02209118,0.02314738
1000,64,0.0,0.001,0,14,0.01876878,0.019086,0.02007704
1000,64,0.0,0.001,0,16,0.01601858,0.0163386,0.01725665
1000,64,0.0,0.001,0,19,0.01452558,0.01493676,0.01580005
1000,64,0.0,0.001,0,22,0.01362686,0.01408007,0.0149402
1000,64,0.0,0.001,0,26,0.01154056,0.0118813,0.01266915
1000,64,0.0,0.001,0,30,0.00970365,0.00995902,0.01054594
1000,64,0.0,0.001,0,34,0.00873818,0.00895543,0.00941432
1000,64,0.0,0.001,0,40,0.00709584,0.0072842,0.00764984
1000,64,0.0,0.001,0,46,0.0057438,0.0059699,0.00623464
1000,64,0.0,0.001,0,54,0.00384471,0.00403626,0.00419885
1000,64,0.0,0.001,0,62,0.00252683,0.00270887,0.00285279
1000,64,0.0,0.001,0,72,0.00177935,0.0019135,0.00200183
1000,64,0.0,0.001,0,83,0.00138712,0.00151074,0.00157885
1000,64,0.0,0.001,0,97,0.00105069,0.00116363,0.00121473
1000,64,0.0,0.001,0,112,0.00080068,0.000894,0.00094018
1000,64,0.0,0.001,0,130,0.00059,0.00066677,0.00070379
1000,64,0.0,0.001,0,150,0.0004306,0.0004901,0.00051961
1000,64,0.0,0.001,0,174,0.00032879,0.000374,0.00039864
1000,64,0.0,0.001,0,202,0.00024418,0.00027837,0.00029608
1000,64,0.0,0.001,0,234,0.00018561,0.00021571,0.0002297
1000,64,0.0,0.001,0,271,0.00013854,0.00016232,0.00017215
1000,64,0.0,0.001,0,314,0.00011785,0.00013689,0.00014417
1000,64,0.0,0.001,0,364,9.712e-05,0.00011494,0.0001213
1000,64,0.0,0.001,0,422,0.00012989,0.00014307,0.00014849
1000,64,0.0,0.001,0,489,7.279e-05,8.507e-05,8.907e-05
1000,64,0.0,0.001,0,567,4.599e-05,5.752e-05,6.118e-05
1000,64,0.0,0.001,0,657,3.685e-05,4.709e-05,5.023e-05
1000,64,0.0,0.001,0,761,5.219e-05,6.128e-05,6.452e-05
1000,64,0.0,0.001,0,882,2.894e-05,3.708e-05,3.968e-05
1000,64,0.0,0.001,0,1023,2.604e-05,3.309e-05,3.515e-05
1000,64,0.0,0.001,0,1185,2.509e-05,3.127e-05,3.343e-05
1000,64,0.0,0.001,0,1373,1.43e-05,1.99e-05,2.171e-05
1000,64,0.0,0.001,0,1592,1.33e-05,1.818e-05,1.982e-05
1000,64,0.0,0.001,0,1844,1.882e-05,2.313e-05,2.465e-05
1000,64,0.0,0.001,0,2137,8.96e-06,1.287e-05,1.419e-05
1000,64,0.0,0.001,0,2477,1.034e-05,1.369e-05,1.489e-05
1000,64,0.0,0.001,0,2871,1.012e-05,1.323e-05,1.438e-05
1000,64,0.0,0.001,0,3327,8.24e-06,1.09e-05,1.182e-05
1000,64,0.0,0.001,0,3855,1.382e-05,1.605e-05,1.696e-05
1000,64,0.0,0.001,0,4468,1.282e-05,1.482e-05,1.555e-05
1000,64,0.0,0.001,0,5177,6.9e-06,8.66e-06,9.34e-06
1000,64,0.0,0.001,0,6000,6.62e-06,8.14e-06,8.7e-06
1000,64,0.0,0.003,0,0,0.06958569,0.07017159,0.07275613
1000,64,0.0,0.003,0,1,0.04187803,0.04221468,0.04402784
1000,64,0.0,0.003,0,2,0.03953489,0.03942498,0.04054964
1000,64,0.0,0.003,0,3,0.03062707,0.03074042,0.03184404
1000,64,0.0,0.003,0,4,0.02583371,0.02614925,0.02731867
1000,64,0.0,0.003,0,5,0.02364437,0.02397744,0.02509115
1000,64,0.0,0.003,0,6,0.01933519,0.01959166,0.0205774
1000,64,0.0,0.003,0,7,0.01618418,0.01646046,0.01736257
1000,64,0.0,0.003,0,8,0.01539484,0.01581679,0.01669919
1000,64,0.0,0.003,0,9,0.01647824,0.01694313,0.01786195
1000,64,0.0,0.003,0,11,0.01333958,0.01376776,0.0146725
1000,64,0.0,0.003,0,12,0.01212208,0.01243918,0.01325249
1000,64,0.0,0.003,0,14,0.0101098,0.01033451,0.01093424
1000,64,0.0,0.003,0,16,0.00936837,0.00943411,0.00986788
1000,64,0.0,0.003,0,19,0.00805448,0.0082406,0.0085518
1000,64,0.0,0.003,0,22,0.00642512,0.00658794,0.0068656
1000,64,0.0,0.003,0,26,0.00515653,0.005359,0.00556723
1000,64,0.0,0.003,0,30,0.00355587,0.00369177,0.00383002
1000,64,0.0,0.003,0,34,0.0027127,0.0028487,0.00298102
1000,64,0.0,0.003,0,40,0.00192556,0.00205679,0.00214988
1000,64,0.0,0.003,0,46,0.0015771,0.0017,0.00176849
1000,64,0.0,0.003,0,54,0.00112476,0.00122854,0.00127096
1000,64,0.0,0.003,0,62,0.00083745,0.0009287,0.00097371
1000,64,0.0,0.003,0,72,0.0006275,0.00069587,0.00073246
1000,64,0.0,0.003,0,83,0.00043311,0.0004881,0.00051734
1000,64,0.0,0.003,0,97,0.0005817,0.00062514,0.00064694
1000,64,0.0,0.003,0,112,0.00052587,0.00055548,0.00058451
1000,64,0.0,0.003,0,130,0.00020212,0.00023141,0.00024701
