n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
1000,64,0.1,0.001,2,130,0.00743001,0.00738782,0.00762574
1000,64,0.1,0.001,2,150,0.00767315,0.00771433,0.00791859
1000,64,0.1,0.001,2,174,0.00761637,0.00767016,0.00786273
1000,64,0.1,0.001,2,202,0.00768027,0.00777107,0.00794927
1000,64,0.1,0.001,2,234,0.00751562,0.00761987,0.00777967
1000,64,0.1,0.001,2,271,0.00766825,0.00779422,0.00790929
1000,64,0.1,0.001,2,314,0.00762848,0.00775217,0.00788417
1000,64,0.1,0.001,2,364,0.00775843,0.00787904,0.00799259
1000,64,0.1,0.001,2,422,0.00789533,0.00805388,0.00816036
1000,64,0.1,0.001,2,489,0.00773527,0.00789086,0.00799974
1000,64,0.1,0.001,2,567,0.00831159,0.00844361,0.00854829
1000,64,0.1,0.001,2,657,0.00785643,0.0080428,0.0081342
1000,64,0.1,0.001,2,761,0.00783794,0.00803885,0.00812911
1000,64,0.1,0.001,2,882,0.00803933,0.00825238,0.00834958
1000,64,0.1,0.001,2,1023,0.00813821,0.00839511,0.00845029
1000,64,0.1,0.001,2,1185,0.00805211,0.00830185,0.00836593
1000,64,0.1,0.001,2,1373,0.00821798,0.00850959,0.00857183
1000,64,0.1,0.001,2,1592,0.00816045,0.00845723,0.00852093
1000,64,0.1,0.001,2,1844,0.00843971,0.00878832,0.00883872
1000,64,0.1,0.001,2,2137,0.00828134,0.00864468,0.00871025
1000,64,0.1,0.001,2,2477,0.00826588,0.00867272,0.00873137
1000,64,0.1,0.001,2,2871,0.0085929,0.00905992,0.00916959
1000,64,0.1,0.001,2,3327,0.00832521,0.00888953,0.00896297
1000,64,0.1,0.001,2,3855,0.00844192,0.00909407,0.00921688
1000,64,0.1,0.001,2,4468,0.00878449,0.00960261,0.00975675
1000,64,0.1,0.001,2,5177,0.00874587,0.00979617,0.00997925
1000,64,0.1,0.001,2,6000,0.00901937,0.01042148,0.01065489
1000,64,0.1,0.003,2,0,0.06336652,0.061845,0.06473102
1000,64,0.1,0.003,2,1,0.03707523,0.03627707,0.03880726
1000,64,0.1,0.003,2,2,0.03870405,0.03848098,0.04031755
1000,64,0.1,0.003,2,3,0.02837448,0.02817226,0.03034751
1000,64,0.1,0.003,2,4,0.02805266,0.02756565,0.0296992
1000,64,0.1,0.003,2,5,0.0256626,0.02513327,0.02700817
1000,64,0.1,0.003,2,6,0.01949411,0.01912244,0.0207571
1000,64,0.1,0.003,2,7,0.01866099,0.01836564,0.01980909
1000,64,0.1,0.003,2,8,0.01836011,0.01794368,0.01935141
1000,64,0.1,0.003,2,9,0.01550241,0.01498856,0.01644488
1000,64,0.1,0.003,2,11,0.01532881,0.01484097,0.01610681
1000,64,0.1,0.003,2,12,0.01290851,0.01250662,0.01366434
1000,64,0.1,0.003,2,14,0.01271634,0.01237061,0.01350872
1000,64,0.1,0.003,2,16,0.01088883,0.01051106,0.01119437
1000,64,0.1,0.003,2,19,0.00989208,0.00953992,0.0102952
1000,64,0.1,0.003,2,22,0.00835898,0.00811968,0.00879654
1000,64,0.1,0.003,2,26,0.00720096,0.00705895,0.00770208
1000,64,0.1,0.003,2,30,0.0055509,0.00538374,0.00588211
1000,64,0.1,0.003,2,34,0.00456326,0.00443567,0.00481684
1000,64,0.1,0.003,2,40,0.00355616,0.00342251,0.00370666
1000,64,0.1,0.003,2,46,0.00311205,0.00303933,0.00326865
1000,64,0.1,0.003,2,54,0.00347588,0.00338037,0.00355135
1000,64,0.1,0.003,2,62,0.00459069,0.00449259,0.00468118
1000,64,0.1,0.003,2,72,0.00705617,0.00700516,0.00725843
1000,64,0.1,0.003,2,83,0.00753209,0.00752096,0.0077156
1000,64,0.1,0.003,2,97,0.00736123,0.00738774,0.00753525
1000,64,0.1,0.003,2,112,0.00749208,0.00758939,0.00774008
1000,64,0.1,0.003,2,130,0.00759313,0.00768575,0.00779196
1000,64,0.1,0.003,2,150,0.00835262,0.00842164,0.00851727
1000,64,0.1,0.003,2,174,0.00749666,0.00761681,0.00772231
1000,64,0.1,0.003,2,202,0.00763223,0.00777408,0.00787102
1000,64,0.1,0.003,2,234,0.00787174,0.00799219,0.00811097
1000,64,0.1,0.003,2,271,0.00785046,0.00799851,0.00805693
1000,64,0.1,0.003,2,314,0.00825023,0.00843567,0.0085375
1000,64,0.1,0.003,2,364,0.00787197,0.00806144,0.00811808
1000,64,0.1,0.003,2,422,0.00776008,0.00795731,0.00804369
1000,64,0.1,0.003,2,489,0.00808741,0.00826763,0.00834119
1000,64,0.1,0.003,2,567,0.00797729,0.00820635,0.0082711
1000,64,0.1,0.003,2,657,0.00813114,0.00841393,0.00846112
1000,64,0.1,0.003,2,761,0.00800937,0.00830586,0.00835916
1000,64,0.1,0.003,2,882,0.00817161,0.00849009,0.00857083
1000,64,0.1,0.003,2,1023,0.00818771,0.00855414,0.00862236
1000,64,0.1,0.003,2,1185,0.00857131,0.00899946,0.00904128
1000,64,0.1,0.003,2,1373,0.00833412,0.00885545,0.00894367
1000,64,0.1,0.003,2,1592,0.00861454,0.00925951,0.00939288
1000,64,0.1,0.003,2,1844,0.00881191,0.00963387,0.00978058
1000,64,0.1,0.003,2,2137,0.00859335,0.00968189,0.00987728
1000,64,0.1,0.003,2,2477,0.00928065,0.01089543,0.01117413
1000,64,0.1,0.003,2,2871,0.01000818,0.01252532,0.0129703
1000,64,0.1,0.003,2,3327,0.01085967,0.01507349,0.0158399
1000,64,0.1,0.003,2,3855,0.01256208,0.01973891,0.02101959
1000,64,0.1,0.003,2,4468,0.01375067,0.02426374,0.02610402
1000,64,0.1,0.003,2,5177,0.01517357,0.03048203,0.03272769
1000,64,0.1,0.003,2,6000,0.01606048,0.03581336,0.03845578
2000,64,0.1,0.001,2,0,0.06271521,0.061845,0.06473102
2000,64,0.1,0.001,2,1,0.0502888,0.04951856,0.05233604
2000,64,0.1,0.001,2,2,0.0413824,0.04067957,0.04336331
2000,64,0.1,0.001,2,3,0.03617255,0.03551294,0.03799507
2000,64,0.1,0.001,2,4,0.03475108,0.03411738,0.03634451
2000,64,0.1,0.001,2,5,0.03471625,0.03411536,0.03614993
2000,64,0.1,0.001,2,6,0.03306647,0.03251509,0.03450242
2000,64,0.1,0.001,2,7,0.03029335,0.02977972,0.03180857
2000,64,0.1,0.001,2,8,0.02775801,0.02725832,0.02932637
2000,64,0.1,0.001,2,9,0.0261145,0.02560535,0.02767425
2000,64,0.1,0.001,2,11,0.02438571,0.02384875,0.02579231
2000,64,0.1,0.001,2,12,0.02318039,0.0226449,0.02450551
2000,64,0.1,0.001,2,14,0.01986212,0.01935235,0.02105821
2000,64,0.1,0.001,2,16,0.01746543,0.01696341,0.0185369
2000,64,0.1,0.001,2,19,0.01608315,0.01551113,0.01699383
2000,64,0.1,0.001,2,22,0.0145291,0.01394355,0.01532086
2000,64,0.1,0.001,2,26,0.01244549,0.0119784,0.01316126
2000,64,0.1,0.001,2,30,0.01116715,0.01079981,0.01177613
2000,64,0.1,0.001,2,34,0.01022217,0.00989719,0.01070158
2000,64,0.1,0.001,2,40,0.00898599,0.00875579,0.00946255
2000,64,0.1,0.001,2,46,0.00765416,0.00748028,0.00811167
2000,64,0.1,0.001,2,54,0.00598864,0.0058526,0.00637618
2000,64,0.1,0.001,2,62,0.00454638,0.00444012,0.00486061
2000,64,0.1,0.001,2,72,0.00347539,0.00336173,0.00367661
2000,64,0.1,0.001,2,83,0.0033066,0.00319123,0.00345591
2000,64,0.1,0.001,2,97,0.00418275,0.00407926,0.00433082
2000,64,0.1,0.001,2,112,0.00582309,0.00577062,0.00599033
2000,64,0.1,0.001,2,130,0.00751238,0.00750249,0.00773989
2000,64,0.1,0.001,2,150,0.00761853,0.00763637,0.00783626
2000,64,0.1,0.001,2,174,0.00756561,0.00759548,0.00778502
2000,64,0.1,0.001,2,202,0.00742464,0.00746333,0.00762467
2000,64,0.1,0.001,2,234,0.00776667,0.00782518,0.00797442
2000,64,0.1,0.001,2,271,0.00764787,0.00772103,0.00785262
2000,64,0.1,0.001,2,314,0.00762362,0.00771246,0.00782989
2000,64,0.1,0.001,2,364,0.00765672,0.00772527,0.0078385
2000,64,0.1,0.001,2,422,0.00778237,0.00788269,0.00797297
2000,64,0.1,0.001,2,489,0.00777135,0.0078734,0.00797779
2000,64,0.1,0.001,2,567,0.00794668,0.00805941,0.00816566
2000,64,0.1,0.001,2,657,0.0078231,0.00792721,0.00802512
2000,64,0.1,0.001,2,761,0.00785705,0.00797024,0.00805379
2000,64,0.1,0.001,2,882,0.00789142,0.00803307,0.00809961
2000,64,0.1,0.001,2,1023,0.00833968,0.00847773,0.0085206
2000,64,0.1,0.001,2,1185,0.00791172,0.00805138,0.0081097
2000,64,0.1,0.001,2,1373,0.00788618,0.00801971,0.00807839
2000,64,0.1,0.001,2,1592,0.00793311,0.00809121,0.00814224
2000,64,0.1,0.001,2,1844,0.00801751,0.00819664,0.00825344
2000,64,0.1,0.001,2,2137,0.00809357,0.00826716,0.00831977
2000,64,0.1,0.001,2,2477,0.00807392,0.00827239,0.00832194
2000,64,0.1,0.001,2,2871,0.00810176,0.00832498,0.00835939
2000,64,0.1,0.001,2,3327,0.00800917,0.0082414,0.00828064
2000,64,0.1,0.001,2,3855,0.00808739,0.00835789,0.00838853
2000,64,0.1,0.001,2,4468,0.00823709,0.00853497,0.00859569
2000,64,0.1,0.001,2,5177,0.00818154,0.00851805,0.008588
2000,64,0.1,0.001,2,6000,0.00810992,0.00851389,0.00859272
2000,64,0.1,0.003,2,0,0.06271521,0.061845,0.06473102
2000,64,0.1,0.003,2,1,0.03693491,0.03625345,0.03877177
2000,64,0.1,0.003,2,2,0.03877444,0.03813353,0.03992183
2000,64,0.1,0.003,2,3,0.02846719,0.02792611,0.03008459
2000,64,0.1,0.003,2,4,0.02826314,0.02759032,0.02970477
2000,64,0.1,0.003,2,5,0.02533147,0.02468232,0.02653237
2000,64,0.1,0.003,2,6,0.01915754,0.01867511,0.02026778
2000,64,0.1,0.003,2,7,0.01927841,0.01880936,0.02022498
2000,64,0.1,0.003,2,8,0.01862747,0.01804203,0.01945078
2000,64,0.1,0.003,2,9,0.01531967,0.01468569,0.0161214
2000,64,0.1,0.003,2,11,0.01554182,0.01495206,0.01625327
2000,64,0.1,0.003,2,12,0.01298352,0.01244609,0.01367311
2000,64,0.1,0.003,2,14,0.01257634,0.01217658,0.01323599
2000,64,0.1,0.003,2,16,0.01098566,0.01064198,0.01141728
2000,64,0.1,0.003,2,19,0.00990288,0.00957872,0.01031705
2000,64,0.1,0.003,2,22,0.00842694,0.00820823,0.00887396
2000,64,0.1,0.003,2,26,0.00757579,0.00744058,0.00804504
2000,64,0.1,0.003,2,30,0.0057842,0.00562908,0.00609373
2000,64,0.1,0.003,2,34,0.00464112,0.00453526,0.00493283
2000,64,0.1,0.003,2,40,0.00344154,0.00335727,0.00365251
2000,64,0.1,0.003,2,46,0.00308276,0.00299287,0.00320792
2000,64,0.1,0.003,2,54,0.00321601,0.00312036,0.00330969
2000,64,0.1,0.003,2,62,0.00430826,0.00422653,0.00444905
2000,64,0.1,0.003,2,72,0.00980733,0.00975756,0.01000891
2000,64,0.1,0.003,2,83,0.00768338,0.00768011,0.00793465
2000,64,0.1,0.003,2,97,0.00696827,0.00698371,0.00714318
2000,64,0.1,0.003,2,112,0.00787754,0.00791992,0.0080575
2000,64,0.1,0.003,2,130,0.00760337,0.00766451,0.0077909
2000,64,0.1,0.003,2,150,0.0074327,0.00751119,0.00761339
2000,64,0.1,0.003,2,174,0.00757979,0.00768625,0.00778794
2000,64,0.1,0.003,2,202,0.00760796,0.0076744,0.00777934
2000,64,0.1,0.003,2,234,0.00766579,0.00778149,0.00788861
2000,64,0.1,0.003,2,271,0.00739183,0.00749954,0.00756934
2000,64,0.1,0.003,2,314,0.0073858,0.00750455,0.00757569
2000,64,0.1,0.003,2,364,0.0077927,0.00791272,0.00797417
2000,64,0.1,0.003,2,422,0.00771766,0.00783162,0.00791139
2000,64,0.1,0.003,2,489,0.00792607,0.00807196,0.00813182
2000,64,0.1,0.003,2,567,0.00788929,0.00802414,0.00810931
2000,64,0.1,0.003,2,657,0.00789957,0.00806385,0.0081242
2000,64,0.1,0.003,2,761,0.00790836,0.00805983,0.00810405
2000,64,0.1,0.003,2,882,0.00799175,0.00814812,0.00819201
2000,64,0.1,0.003,2,1023,0.00818817,0.00835754,0.00840544
2000,64,0.1,0.003,2,1185,0.008022,0.00820665,0.00825012
2000,64,0.1,0.003,2,1373,0.00799919,0.00821048,0.00826231
2000,64,0.1,0.003,2,1592,0.00804152,0.00827058,0.008339
2000,64,0.1,0.003,2,1844,0.00817902,0.00846011,0.0085259
2000,64,0.1,0.003,2,2137,0.00822958,0.00853811,0.00862617
2000,64,0.1,0.003,2,2477,0.00818503,0.00856003,0.00865952
2000,64,0.1,0.003,2,2871,0.00842823,0.00892262,0.00902696
2000,64,0.1,0.003,2,3327,0.00850796,0.00914704,0.00927286
2000,64,0.1,0.003,2,3855,0.00898618,0.00983223,0.01012642
2000,64,0.1,0.003,2,4468,0.00903787,0.01034011,0.0107483
2000,64,0.1,0.003,2,5177,0.01024773,0.01251257,0.01316304
2000,64,0.1,0.003,2,6000,0.01139969,0.01500385,0.01587997
5000,64,0.1,0.001,2,0,0.06477533,0.061845,0.06473102
5000,64,0.1,0.001,2,1,0.05210127,0.04953706,0.05235044
5000,64,0.1,0.001,2,2,0.04290237,0.04070162,0.04337961
5000,64,0.1,0.001,2,3,0.0373855,0.03554401,0.03802159
5000,64,0.1,0.001,2,4,0.03551308,0.03399513,0.03621496
5000,64,0.1,0.001,2,5,0.03527208,0.03398644,0.0359835
5000,64,0.1,0.001,2,6,0.03378675,0.03259266,0.03452312
5000,64,0.1,0.001,2,7,0.03115991,0.02997447,0.03191998
5000,64,0.1,0.001,2,8,0.02855833,0.02733419,0.02931307
5000,64,0.1,0.001,2,9,0.02672365,0.02544655,0.02743617
5000,64,0.1,0.001,2,11,0.02469445,0.0233884,0.02526734
5000,64,0.1,0.001,2,12,0.02350887,0.0222452,0.02403429
5000,64,0.1,0.001,2,14,0.0201006,0.01900092,0.02061452
5000,64,0.1,0.001,2,16,0.01758513,0.01664866,0.01815003
5000,64,0.1,0.001,2,19,0.016213,0.01533129,0.01672473
5000,64,0.1,0.001,2,22,0.01470666,0.01379334,0.01507802
5000,64,0.1,0.001,2,26,0.0125513,0.01182585,0.01299338
5000,64,0.1,0.001,2,30,0.01112632,0.01060919,0.01147963
5000,64,0.1,0.001,2,34,0.01025847,0.00977667,0.01056157
5000,64,0.1,0.001,2,40,0.00886679,0.0085031,0.00917981
5000,64,0.1,0.001,2,46,0.00748313,0.00720251,0.00781785
5000,64,0.1,0.001,2,54,0.00571444,0.00548546,0.00598608
5000,64,0.1,0.001,2,62,0.00433757,0.00414463,0.00452634
5000,64,0.1,0.001,2,72,0.00338848,0.0032484,0.00353527
5000,64,0.1,0.001,2,83,0.00349003,0.00336149,0.00359193
5000,64,0.1,0.001,2,97,0.0041427,0.00401479,0.00423523
5000,64,0.1,0.001,2,112,0.00571691,0.0056018,0.00582069
5000,64,0.1,0.001,2,130,0.00742851,0.00731724,0.00753223
5000,64,0.1,0.001,2,150,0.00769836,0.00761076,0.00779517
5000,64,0.1,0.001,2,174,0.00739886,0.00731399,0.00747993
5000,64,0.1,0.001,2,202,0.00752455,0.00746162,0.0076058
5000,64,0.1,0.001,2,234,0.00775819,0.00768482,0.00782353
5000,64,0.1,0.001,2,271,0.00757634,0.00753009,0.0076464
5000,64,0.1,0.001,2,314,0.00768684,0.00763678,0.00776362
5000,64,0.1,0.001,2,364,0.00771761,0.00768326,0.00777875
5000,64,0.1,0.001,2,422,0.00763359,0.00759267,0.00769913
5000,64,0.1,0.001,2,489,0.00771632,0.00768393,0.00778177
5000,64,0.1,0.001,2,567,0.007713,0.00768648,0.00777984
5000,64,0.1,0.001,2,657,0.00761945,0.00757838,0.00767754
5000,64,0.1,0.001,2,761,0.00788965,0.00786491,0.00794854
5000,64,0.1,0.001,2,882,0.00795296,0.00793692,0.00801163
5000,64,0.1,0.001,2,1023,0.00788153,0.00786022,0.00793413
5000,64,0.1,0.001,2,1185,0.00797497,0.00796583,0.00803282
5000,64,0.1,0.001,2,1373,0.00783219,0.00782389,0.00788609
5000,64,0.1,0.001,2,1592,0.00796661,0.00796691,0.00802131
5000,64,0.1,0.001,2,1844,0.00792317,0.00793314,0.00797493
5000,64,0.1,0.001,2,2137,0.00796582,0.00798559,0.00801354
5000,64,0.1,0.001,2,2477,0.00792248,0.00793554,0.00797548
5000,64,0.1,0.001,2,2871,0.00796045,0.00798083,0.0080151
5000,64,0.1,0.001,2,3327,0.00797912,0.00800204,0.00802295
5000,64,0.1,0.001,2,3855,0.00794487,0.00797007,0.00800164
5000,64,0.1,0.001,2,4468,0.00798271,0.00802104,0.00804633
5000,64,0.1,0.001,2,5177,0.00801491,0.00805906,0.00809054
5000,64,0.1,0.001,2,6000,0.00798186,0.00803149,0.00807107
5000,64,0.1,0.003,2,0,0.06477533,0.061845,0.06473102
5000,64,0.1,0.003,2,1,0.03816059,0.03626261,0.03878513
5000,64,0.1,0.003,2,2,0.04226837,0.04122072,0.0429235
5000,64,0.1,0.003,2,3,0.02991045,0.02858593,0.03068649
5000,64,0.1,0.003,2,4,0.03052339,0.02887566,0.03094179
5000,64,0.1,0.003,2,5,0.02933668,0.02779561,0.02958409
5000,64,0.1,0.003,2,6,0.02192221,0.02072126,0.02234128
5000,64,0.1,0.003,2,7,0.01901343,0.01812909,0.01963454
5000,64,0.1,0.003,2,8,0.02079811,0.0200052,0.02142643
5000,64,0.1,0.003,2,9,0.01784236,0.0169766,0.01838021
5000,64,0.1,0.003,2,11,0.01619196,0.01518252,0.01643147
5000,64,0.1,0.003,2,12,0.01573408,0.01480421,0.01588779
5000,64,0.1,0.003,2,14,0.01247236,0.01173822,0.01284505
5000,64,0.1,0.003,2,16,0.01198965,0.01148662,0.01245896
5000,64,0.1,0.003,2,19,0.01063148,0.01021803,0.01080407
5000,64,0.1,0.003,2,22,0.01001925,0.00954221,0.010379
5000,64,0.1,0.003,2,26,0.00837647,0.00820118,0.00872825
5000,64,0.1,0.003,2,30,0.00665035,0.00642299,0.00693089
5000,64,0.1,0.003,2,34,0.00536231,0.00520161,0.00564972
5000,64,0.1,0.003,2,40,0.00393971,0.00377537,0.00412094
