n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,64,0.0,0.001,1,0,0.06956975,0.06854342,0.0697871
500,64,0.0,0.001,1,1,0.05849671,0.05785586,0.05895451
500,64,0.0,0.001,1,2,0.04958464,0.04933521,0.05026622
500,64,0.0,0.001,1,3,0.04267173,0.04282098,0.04354784
500,64,0.0,0.001,1,4,0.03830333,0.03883955,0.03932582
500,64,0.0,0.001,1,5,0.03654457,0.03739864,0.03765549
500,64,0.0,0.001,1,6,0.03559175,0.03664549,0.03676441
500,64,0.0,0.001,1,7,0.03373762,0.03490094,0.03498667
500,64,0.0,0.001,1,8,0.03102637,0.03222733,0.03234274
500,64,0.0,0.001,1,9,0.02835267,0.02953857,0.02969752
500,64,0.0,0.001,1,11,0.02484528,0.02590819,0.02612262
500,64,0.0,0.001,1,12,0.02374375,0.02473111,0.02495488
500,64,0.0,0.001,1,14,0.0211206,0.02197879,0.02220698
500,64,0.0,0.001,1,16,0.0177439,0.01851275,0.018739
500,64,0.0,0.001,1,19,0.0152804,0.01592807,0.01614264
500,64,0.0,0.001,1,22,0.01419094,0.01475042,0.01498818
500,64,0.0,0.001,1,26,0.01202059,0.01262922,0.01285782
500,64,0.0,0.001,1,30,0.0098647,0.01055178,0.01068717
500,64,0.0,0.001,1,34,0.00849305,0.00912393,0.0091727
500,64,0.0,0.001,1,40,0.00689211,0.00754233,0.00754155
500,64,0.0,0.001,1,46,0.0056838,0.00644333,0.00636527
500,64,0.0,0.001,1,54,0.00395851,0.00454371,0.00448151
500,64,0.0,0.001,1,62,0.00288361,0.00337619,0.00332541
500,64,0.0,0.001,1,72,0.0021286,0.002554,0.00249689
500,64,0.0,0.001,1,83,0.00161808,0.00197503,0.00193275
500,64,0.0,0.001,1,97,0.00118262,0.0014651,0.00143667
500,64,0.0,0.001,1,112,0.00089192,0.00111491,0.00109327
500,64,0.0,0.001,1,130,0.00065724,0.00083503,0.00081919
500,64,0.0,0.001,1,150,0.00047475,0.00061093,0.00059925
500,64,0.0,0.001,1,174,0.00033235,0.00042694,0.00042001
500,64,0.0,0.001,1,202,0.00022209,0.00028805,0.00028345
500,64,0.0,0.001,1,234,0.00016586,0.00021689,0.00021442
500,64,0.0,0.001,1,271,0.00011562,0.00015392,0.00015235
500,64,0.0,0.001,1,314,9.569e-05,0.000126,0.00012433
500,64,0.0,0.001,1,364,9.542e-05,0.00012432,0.00012141
500,64,0.0,0.001,1,422,6.479e-05,8.775e-05,8.563e-05
500,64,0.0,0.001,1,489,0.00011687,0.00013933,0.00013658
500,64,0.0,0.001,1,567,3.685e-05,5.543e-05,5.375e-05
500,64,0.0,0.001,1,657,5.756e-05,7.44e-05,7.297e-05
500,64,0.0,0.001,1,761,4.879e-05,6.364e-05,6.188e-05
500,64,0.0,0.001,1,882,2.076e-05,3.407e-05,3.302e-05
500,64,0.0,0.001,1,1023,1.71e-05,2.872e-05,2.786e-05
500,64,0.0,0.001,1,1185,2.648e-05,3.692e-05,3.615e-05
500,64,0.0,0.001,1,1373,2.21e-05,3.083e-05,2.999e-05
500,64,0.0,0.001,1,1592,1.343e-05,2.14e-05,2.095e-05
500,64,0.0,0.001,1,1844,2.106e-05,2.786e-05,2.759e-05
500,64,0.0,0.001,1,2137,7.19e-06,1.326e-05,1.285e-05
500,64,0.0,0.001,1,2477,6.28e-06,1.155e-05,1.125e-05
500,64,0.0,0.001,1,2871,2.164e-05,2.676e-05,2.626e-05
500,64,0.0,0.001,1,3327,4.22e-06,8.36e-06,8.1e-06
500,64,0.0,0.001,1,3855,4.38e-06,8.08e-06,7.76e-06
500,64,0.0,0.001,1,4468,3.34e-06,6.55e-06,6.35e-06
500,64,0.0,0.001,1,5177,4.24e-06,7.08e-06,6.77e-06
500,64,0.0,0.001,1,6000,6.31e-06,8.94e-06,8.72e-06
500,64,0.0,0.003,1,0,0.06956975,0.06854342,0.0697871
500,64,0.0,0.003,1,1,0.04390995,0.04402473,0.04478893
500,64,0.0,0.003,1,2,0.03944058,0.04056678,0.04061699
500,64,0.0,0.003,1,3,0.03258121,0.033822,0.03391976
500,64,0.0,0.003,1,4,0.02694009,0.02800869,0.0282319
500,64,0.0,0.003,1,5,0.02550059,0.02636168,0.02659046
500,64,0.0,0.003,1,6,0.02103613,0.02185701,0.0220794
500,64,0.0,0.003,1,7,0.0171205,0.01794004,0.01816824
500,64,0.0,0.003,1,8,0.01649973,0.01719096,0.0174098
500,64,0.0,0.003,1,9,0.01550424,0.01608674,0.01632182
500,64,0.0,0.003,1,11,0.01489187,0.01544116,0.01571783
500,64,0.0,0.003,1,12,0.01228153,0.01290255,0.01314681
500,64,0.0,0.003,1,14,0.01048853,0.01122793,0.01139547
500,64,0.0,0.003,1,16,0.00947137,0.01002701,0.01006207
500,64,0.0,0.003,1,19,0.00818571,0.00892486,0.00887681
500,64,0.0,0.003,1,22,0.00625852,0.0069352,0.00688227
500,64,0.0,0.003,1,26,0.0056392,0.0063585,0.00627638
500,64,0.0,0.003,1,30,0.00378184,0.00425374,0.00420336
500,64,0.0,0.003,1,34,0.00295264,0.00336274,0.00331846
500,64,0.0,0.003,1,40,0.00225482,0.0026411,0.00261684
500,64,0.0,0.003,1,46,0.00179822,0.00210527,0.00206501
500,64,0.0,0.003,1,54,0.00126734,0.00151883,0.00149384
500,64,0.0,0.003,1,62,0.00093049,0.00114286,0.00112392
500,64,0.0,0.003,1,72,0.00067124,0.00082936,0.00081773
500,64,0.0,0.003,1,83,0.00048792,0.00061011,0.00060371
500,64,0.0,0.003,1,97,0.00034473,0.00043507,0.00043084
500,64,0.0,0.003,1,112,0.00028741,0.00034608,0.00034569
500,64,0.0,0.003,1,130,0.0002048,0.00025579,0.00025356
500,64,0.0,0.003,1,150,0.00013424,0.00017537,0.00017423
500,64,0.0,0.003,1,174,0.00010091,0.00013387,0.00013305
500,64,0.0,0.003,1,202,0.00037801,0.000413,0.00040896
500,64,0.0,0.003,1,234,6.412e-05,8.899e-05,8.738e-05
500,64,0.0,0.003,1,271,0.0001089,0.00012973,0.00012983
500,64,0.0,0.003,1,314,4.242e-05,6.084e-05,5.96e-05
500,64,0.0,0.003,1,364,4.27e-05,6.067e-05,5.906e-05
500,64,0.0,0.003,1,422,2.693e-05,4.117e-05,4.024e-05
500,64,0.0,0.003,1,489,3.272e-05,4.711e-05,4.643e-05
500,64,0.0,0.003,1,567,1.925e-05,3.007e-05,2.934e-05
500,64,0.0,0.003,1,657,2.497e-05,3.542e-05,3.498e-05
500,64,0.0,0.003,1,761,1.4e-05,2.229e-05,2.172e-05
500,64,0.0,0.003,1,882,0.00014439,0.00015122,0.00015119
500,64,0.0,0.003,1,1023,1.759e-05,2.397e-05,2.371e-05
500,64,0.0,0.003,1,1185,1.091e-05,1.653e-05,1.601e-05
500,64,0.0,0.003,1,1373,7.07e-06,1.222e-05,1.183e-05
500,64,0.0,0.003,1,1592,9.109e-05,9.575e-05,9.657e-05
500,64,0.0,0.003,1,1844,6.89e-06,1.101e-05,1.073e-05
500,64,0.0,0.003,1,2137,1.269e-05,1.687e-05,1.656e-05
500,64,0.0,0.003,1,2477,4.36e-06,8.26e-06,7.73e-06
500,64,0.0,0.003,1,2871,9.15e-06,1.243e-05,1.216e-05
500,64,0.0,0.003,1,3327,5.05e-06,8.48e-06,7.94e-06
500,64,0.0,0.003,1,3855,1.906e-05,2.228e-05,2.199e-05
