n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,128,0.0,0.001,2,0,0.07017446,0.06976207,0.07265072
500,128,0.0,0.001,2,1,0.04103429,0.04040744,0.04306683
500,128,0.0,0.001,2,2,0.03547847,0.03498966,0.03690898
500,128,0.0,0.001,2,3,0.03299269,0.03281667,0.03433979
500,128,0.0,0.001,2,4,0.02664715,0.02641727,0.02806251
500,128,0.0,0.001,2,5,0.02379408,0.02326688,0.02506355
500,128,0.0,0.001,2,6,0.02288389,0.02215696,0.02396479
500,128,0.0,0.001,2,7,0.02000862,0.01931127,0.0210329
500,128,0.0,0.001,2,8,0.01684035,0.0163067,0.01790177
500,128,0.0,0.001,2,9,0.01630232,0.01591059,0.0174014
500,128,0.0,0.001,2,11,0.01527722,0.01492808,0.01642325
500,128,0.0,0.001,2,12,0.0149091,0.01456769,0.01599246
500,128,0.0,0.001,2,14,0.01236207,0.01204507,0.01314965
500,128,0.0,0.001,2,16,0.01166972,0.01122998,0.01240251
500,128,0.0,0.001,2,19,0.00963139,0.00927773,0.00999977
500,128,0.0,0.001,2,22,0.00892408,0.00861571,0.00928662
500,128,0.0,0.001,2,26,0.00737966,0.00707354,0.00761245
500,128,0.0,0.001,2,30,0.00607231,0.00584568,0.0063821
500,128,0.0,0.001,2,34,0.00468932,0.00447798,0.00492348
500,128,0.0,0.001,2,40,0.00346186,0.00331179,0.00364097
500,128,0.0,0.001,2,46,0.00258536,0.00243124,0.00270862
500,128,0.0,0.001,2,54,0.00204596,0.00190481,0.00214755
500,128,0.0,0.001,2,62,0.00160197,0.00149065,0.00168305
500,128,0.0,0.001,2,72,0.00119259,0.00114235,0.0012747
500,128,0.0,0.001,2,83,0.00089889,0.00087128,0.00097229
500,128,0.0,0.001,2,97,0.00064995,0.00063655,0.00070843
500,128,0.0,0.001,2,112,0.00046396,0.0004677,0.00051882
500,128,0.0,0.001,2,130,0.00099789,0.00099151,0.0010216
500,128,0.0,0.001,2,150,0.0003404,0.00035839,0.00039226
500,128,0.0,0.001,2,174,0.00029647,0.00031263,0.00033401
500,128,0.0,0.001,2,202,0.00023365,0.00024549,0.00026486
500,128,0.0,0.001,2,234,0.00017101,0.00018214,0.00020418
500,128,0.0,0.001,2,271,0.00023646,0.00024844,0.00026104
500,128,0.0,0.001,2,314,9.593e-05,0.0001066,0.00012135
500,128,0.0,0.001,2,364,7.897e-05,9.175e-05,0.0001027
500,128,0.0,0.001,2,422,6.071e-05,7.09e-05,8.025e-05
500,128,0.0,0.001,2,489,5.416e-05,6.411e-05,7.354e-05
500,128,0.0,0.001,2,567,3.698e-05,4.543e-05,5.294e-05
500,128,0.0,0.001,2,657,2.85e-05,3.607e-05,4.233e-05
500,128,0.0,0.001,2,761,2.828e-05,3.445e-05,4.031e-05
500,128,0.0,0.001,2,882,2.163e-05,2.667e-05,3.104e-05
500,128,0.0,0.001,2,1023,2.8e-05,3.174e-05,3.54e-05
500,128,0.0,0.001,2,1185,2.217e-05,2.58e-05,2.878e-05
500,128,0.0,0.001,2,1373,1.57e-05,1.961e-05,2.251e-05
500,128,0.0,0.001,2,1592,0.00012308,0.0001196,0.00012553
500,128,0.0,0.001,2,1844,2.944e-05,3.198e-05,3.375e-05
500,128,0.0,0.001,2,2137,5.86e-06,8.48e-06,1.018e-05
500,128,0.0,0.001,2,2477,2.667e-05,2.832e-05,3.035e-05
500,128,0.0,0.001,2,2871,7.37e-06,9.11e-06,1.057e-05
500,128,0.0,0.001,2,3327,6.39e-06,8.26e-06,9.36e-06
500,128,0.0,0.001,2,3855,4.95e-06,6.57e-06,7.61e-06
500,128,0.0,0.001,2,4468,6.9e-06,8.25e-06,9.15e-06
500,128,0.0,0.001,2,5177,4.89e-06,6.28e-06,6.96e-06
500,128,0.0,0.001,2,6000,2.16e-06,3.42e-06,4e-06
500,128,0.0,0.003,2,0,0.07017446,0.06976207,0.07265072
500,128,0.0,0.003,2,1,0.05900289,0.05846413,0.05950629
500,128,0.0,0.003,2,2,0.07730877,0.07591143,0.07753894
500,128,0.0,0.003,2,3,0.03439261,0.03325929,0.03528577
500,128,0.0,0.003,2,4,0.0252073,0.0247746,0.02649582
500,128,0.0,0.003,2,5,0.02746221,0.02756669,0.02874842
500,128,0.0,0.003,2,6,0.01991102,0.01989669,0.02114472
500,128,0.0,0.003,2,7,0.01819295,0.0179419,0.01943451
500,128,0.0,0.003,2,8,0.02056172,0.02019983,0.02172566
500,128,0.0,0.003,2,9,0.01999062,0.0196078,0.02103179
500,128,0.0,0.003,2,11,0.01467409,0.01423926,0.01568134
500,128,0.0,0.003,2,12,0.01459949,0.01420695,0.0156166
500,128,0.0,0.003,2,14,0.01282357,0.01265924,0.01347886
500,128,0.0,0.003,2,16,0.01050505,0.01020808,0.01084026
500,128,0.0,0.003,2,19,0.01037855,0.00998158,0.01081081
500,128,0.0,0.003,2,22,0.00793871,0.00777784,0.0082131
