n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,64,0.1,0.001,1,0,0.0695622,0.06855214,0.06979592
500,64,0.1,0.001,1,1,0.05849604,0.0578692,0.05896338
500,64,0.1,0.001,1,2,0.04961046,0.0493734,0.05029589
500,64,0.1,0.001,1,3,0.04277134,0.0429341,0.04364869
500,64,0.1,0.001,1,4,0.03852791,0.03908372,0.03955398
500,64,0.1,0.001,1,5,0.03696068,0.03784164,0.03808141
500,64,0.1,0.001,1,6,0.03621671,0.03730734,0.03741014
500,64,0.1,0.001,1,7,0.03453697,0.03574121,0.03581343
500,64,0.1,0.001,1,8,0.03196573,0.0332076,0.03331061
500,64,0.1,0.001,1,9,0.02943379,0.03066015,0.03080558
500,64,0.1,0.001,1,11,0.02618533,0.0272768,0.02747437
500,64,0.1,0.001,1,12,0.02518607,0.02619437,0.02640158
500,64,0.1,0.001,1,14,0.02271046,0.02358036,0.02379191
500,64,0.1,0.001,1,16,0.01931172,0.0201129,0.02031625
500,64,0.1,0.001,1,19,0.01658637,0.01732472,0.01749662
500,64,0.1,0.001,1,22,0.01521492,0.01586285,0.01603788
500,64,0.1,0.001,1,26,0.01324794,0.01392208,0.01409963
500,64,0.1,0.001,1,30,0.01155139,0.0123663,0.01247652
500,64,0.1,0.001,1,34,0.01021911,0.01094983,0.01097356
500,64,0.1,0.001,1,40,0.008729,0.00951432,0.00947874
500,64,0.1,0.001,1,46,0.00749811,0.00844243,0.00832377
500,64,0.1,0.001,1,54,0.00590571,0.00667544,0.00657005
500,64,0.1,0.001,1,62,0.00435904,0.0050333,0.00492653
500,64,0.1,0.001,1,72,0.00360773,0.00422875,0.00411366
500,64,0.1,0.001,1,83,0.00386175,0.0044042,0.00431076
500,64,0.1,0.001,1,97,0.00652701,0.00704639,0.00699652
500,64,0.1,0.001,1,112,0.00801529,0.00841784,0.0083971
500,64,0.1,0.001,1,130,0.00791319,0.00831839,0.00828581
500,64,0.1,0.001,1,150,0.00764045,0.00805765,0.00803096
500,64,0.1,0.001,1,174,0.00779843,0.00820162,0.00816206
500,64,0.1,0.001,1,202,0.0078485,0.00826284,0.00822967
500,64,0.1,0.001,1,234,0.00801334,0.00844849,0.00842084
500,64,0.1,0.001,1,271,0.00793194,0.00838542,0.00833536
500,64,0.1,0.001,1,314,0.0081245,0.00861862,0.0085781
500,64,0.1,0.001,1,364,0.00799433,0.00846594,0.00842091
500,64,0.1,0.001,1,422,0.00805398,0.00855621,0.00850188
500,64,0.1,0.001,1,489,0.00817849,0.00867413,0.00861961
500,64,0.1,0.001,1,567,0.00807219,0.0086105,0.0085641
500,64,0.1,0.001,1,657,0.00837029,0.00897889,0.0089128
500,64,0.1,0.001,1,761,0.0084889,0.00914066,0.0090759
500,64,0.1,0.001,1,882,0.00847649,0.00915838,0.0091017
500,64,0.1,0.001,1,1023,0.00827875,0.00900327,0.0089151
500,64,0.1,0.001,1,1185,0.0085014,0.00928138,0.00921678
500,64,0.1,0.001,1,1373,0.00878291,0.00961529,0.00953798
500,64,0.1,0.001,1,1592,0.008663,0.00960119,0.00953863
500,64,0.1,0.001,1,1844,0.00887156,0.00995719,0.00986118
