n_train,hidden,noise,lr,seed,step,train_mse_clean,val_mse_clean,test_mse_clean
500,128,0.0,0.003,1,4468,2.357e-05,2.639e-05,2.616e-05
500,128,0.0,0.003,1,5177,2.189e-05,2.477e-05,2.398e-05
500,128,0.0,0.003,1,6000,3.566e-05,3.897e-05,3.841e-05
1000,128,0.0,0.001,1,0,0.06662066,0.06673708,0.06793702
1000,128,0.0,0.001,1,1,0.0419305,0.0422412,0.04291513
1000,128,0.0,0.001,1,2,0.03697428,0.03760622,0.03778626
1000,128,0.0,0.001,1,3,0.03488205,0.03571121,0.0358326
1000,128,0.0,0.001,1,4,0.02843116,0.02926442,0.02948912
1000,128,0.0,0.001,1,5,0.02560033,0.02635589,0.02662701
1000,128,0.0,0.001,1,6,0.02445861,0.0250836,0.02537634
1000,128,0.0,0.001,1,7,0.02110462,0.02161817,0.02192963
1000,128,0.0,0.001,1,8,0.01761186,0.01805503,0.01837216
1000,128,0.0,0.001,1,9,0.01744284,0.01789206,0.01818151
1000,128,0.0,0.001,1,11,0.01649668,0.01698515,0.01725123
1000,128,0.0,0.001,1,12,0.01540446,0.01585249,0.01614683
1000,128,0.0,0.001,1,14,0.01327507,0.01368168,0.01392448
1000,128,0.0,0.001,1,16,0.01170007,0.01224609,0.0124218
1000,128,0.0,0.001,1,19,0.00986285,0.01028639,0.01037641
1000,128,0.0,0.001,1,22,0.00860059,0.00901742,0.00906154
1000,128,0.0,0.001,1,26,0.00688024,0.00727311,0.00727641
1000,128,0.0,0.001,1,30,0.00594357,0.00643091,0.0063925
1000,128,0.0,0.001,1,34,0.00437189,0.00472655,0.00468142
1000,128,0.0,0.001,1,40,0.00314208,0.00345419,0.00341924
1000,128,0.0,0.001,1,46,0.00229323,0.00257403,0.00252712
1000,128,0.0,0.001,1,54,0.00178534,0.00201562,0.00198703
1000,128,0.0,0.001,1,62,0.00140033,0.00157884,0.00156058
1000,128,0.0,0.001,1,72,0.00106308,0.00120672,0.00118767
1000,128,0.0,0.001,1,83,0.00080105,0.00091529,0.00090049
